"Year","State","Race","Ethnicity","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2018","Alaska","HI Native / Pacific Islander","Non-Hispanic","--","5,465","--","--","--"
"2018","Alaska","HI Native / Pacific Islander","Hispanic","--","294","--","--","--"
"2018","Alaska","More than One Race","Non-Hispanic","--","30,934","--","--","--"
"2018","Alaska","More than One Race","Hispanic","0**","3,768","0.00**","0.00**","--"
"2018","Arizona","White","Non-Hispanic","77","965,489","7.98","8.42","3,428"
"2018","Arizona","White","Hispanic","86","922,685","9.32","10.48","3,799"
"2018","Arizona","White","Unknown","--","--","--","--","--"
"2018","Arizona","Black","Non-Hispanic","30","121,430","24.71","21.67","1,321"
"2018","Arizona","Black","Hispanic","--","27,853","--","--","--"
"2018","Arizona","American Indian / Alaska Native","Non-Hispanic","--","115,975","--","--","--"
"2018","Arizona","American Indian / Alaska Native","Hispanic","--","54,193","--","--","--"
"2018","Arizona","Asian","Non-Hispanic","--","77,799","--","--","--"
"2018","Arizona","Asian","Hispanic","0**","9,208","0.00**","0.00**","--"
"2018","Arizona","HI Native / Pacific Islander","Non-Hispanic","--","4,449","--","--","--"
"2018","Arizona","HI Native / Pacific Islander","Hispanic","0**","2,998","0.00**","0.00**","--"
"2018","Arizona","More than One Race","Non-Hispanic","10**","88,982","11.24**","10.82**","438"
"2018","Arizona","More than One Race","Hispanic","--","37,687","--","--","--"
"2018","Arkansas","White","Non-Hispanic","58","653,028","8.88","8.71","2,639"
"2018","Arkansas","White","Hispanic","--","104,959","--","--","--"
"2018","Arkansas","Black","Non-Hispanic","58","186,113","31.16","38.73","2,605"
"2018","Arkansas","Black","Hispanic","0**","4,345","0.00**","0.00**","--"
"2018","Arkansas","American Indian / Alaska Native","Non-Hispanic","0**","7,720","0.00**","0.00**","--"
"2018","Arkansas","American Indian / Alaska Native","Hispanic","0**","3,940","0.00**","0.00**","--"
"2018","Arkansas","Asian","Non-Hispanic","0**","18,009","0.00**","0.00**","--"
"2018","Arkansas","Asian","Hispanic","0**","1,125","0.00**","0.00**","--"
"2018","Arkansas","HI Native / Pacific Islander","Non-Hispanic","0**","5,330","0.00**","0.00**","--"
"2018","Arkansas","HI Native / Pacific Islander","Hispanic","0**","612","0.00**","0.00**","--"
"2018","Arkansas","More than One Race","Non-Hispanic","--","35,158","--","--","--"
"2018","Arkansas","More than One Race","Hispanic","0**","4,146","0.00**","0.00**","--"
"2018","California","White","Non-Hispanic","118","3,505,584","3.37","3.54","5,281"
"2018","California","White","Hispanic","301","5,934,261","5.07","5.27","13,457"
"2018","California","White","Unknown","--","--","--","--","--"
"2018","California","Black","Non-Hispanic","127","708,120","17.94","18.52","5,617"
"2018","California","Black","Hispanic","--","160,819","--","--","--"
"2018","California","Black","Unknown","--","--","--","--","--"
"2018","California","American Indian / Alaska Native","Non-Hispanic","10**","51,312","19.49**","19.93**","435"
"2018","California","American Indian / Alaska Native","Hispanic","--","202,091","--","--","--"
"2018","California","Asian","Non-Hispanic","22","1,657,722","1.33","1.41","1,025"
"2018","California","Asian","Hispanic","0**","113,561","0.00**","0.00**","--"
"2018","California","HI Native / Pacific Islander","Non-Hispanic","--","47,667","--","--","--"
"2018","California","HI Native / Pacific Islander","Hispanic","0**","25,029","0.00**","0.00**","--"
"2018","California","More than One Race","Non-Hispanic","30","622,214","4.82","5.47","1,359"
"2018","California","More than One Race","Hispanic","22","269,035","8.18","14.62","976"
"2018","Colorado","White","Non-Hispanic","92","1,072,997","8.57","9.46","4,126"
"2018","Colorado","White","Hispanic","49","486,763","10.07","10.70","2,197"
"2018","Colorado","Black","Non-Hispanic","28","82,796","33.82","32.68","1,256"
"2018","Colorado","Black","Hispanic","--","17,081","--","--","--"
"2018","Colorado","American Indian / Alaska Native","Non-Hispanic","--","12,202","--","--","--"
"2018","Colorado","American Indian / Alaska Native","Hispanic","--","26,947","--","--","--"
"2018","Colorado","Asian","Non-Hispanic","--","61,555","--","--","--"
"2018","Colorado","Asian","Hispanic","0**","5,073","0.00**","0.00**","--"
"2018","Colorado","HI Native / Pacific Islander","Non-Hispanic","0**","3,180","0.00**","0.00**","--"
"2018","Colorado","HI Native / Pacific Islander","Hispanic","0**","1,632","0.00**","0.00**","--"
"2018","Colorado","More than One Race","Non-Hispanic","--","78,327","--","--","--"
"2018","Colorado","More than One Race","Hispanic","--","27,144","--","--","--"
"2018","Connecticut","White","Non-Hispanic","--","636,427","--","--","--"
"2018","Connecticut","White","Hispanic","--","205,154","--","--","--"
"2018","Connecticut","Black","Non-Hispanic","13**","129,995","10.00**","9.76**","593"
"2018","Connecticut","Black","Hispanic","0**","32,432","0.00**","0.00**","--"
"2018","Connecticut","American Indian / Alaska Native","Non-Hispanic","0**","3,001","0.00**","0.00**","--"
"2018","Connecticut","American Indian / Alaska Native","Hispanic","0**","6,305","0.00**","0.00**","--"
"2018","Connecticut","Asian","Non-Hispanic","0**","58,260","0.00**","0.00**","--"
"2018","Connecticut","Asian","Hispanic","0**","2,059","0.00**","0.00**","--"
"2018","Connecticut","HI Native / Pacific Islander","Non-Hispanic","0**","474","0.00**","0.00**","--"
"2018","Connecticut","HI Native / Pacific Islander","Hispanic","0**","941","0.00**","0.00**","--"
"2018","Connecticut","More than One Race","Non-Hispanic","0**","39,872","0.00**","0.00**","--"
"2018","Connecticut","More than One Race","Hispanic","0**","14,073","0.00**","0.00**","--"
"2018","Delaware","White","Non-Hispanic","10**","149,120","6.71**","7.42**","480"
"2018","Delaware","White","Hispanic","0**","34,018","0.00**","0.00**","--"
"2018","Delaware","Black","Non-Hispanic","21","77,525","27.09","29.05","944"
"2018","Delaware","Black","Hispanic","--","5,958","--","--","--"
"2018","Delaware","American Indian / Alaska Native","Non-Hispanic","0**","770","0.00**","0.00**","--"
"2018","Delaware","American Indian / Alaska Native","Hispanic","0**","1,653","0.00**","0.00**","--"
"2018","Delaware","Asian","Non-Hispanic","--","12,414","--","--","--"
"2018","Delaware","Asian","Hispanic","0**","387","0.00**","0.00**","--"
"2018","Delaware","HI Native / Pacific Islander","Non-Hispanic","0**","121","0.00**","0.00**","--"
"2018","Delaware","HI Native / Pacific Islander","Hispanic","0**","380","0.00**","0.00**","--"
"2018","Delaware","More than One Race","Non-Hispanic","0**","15,274","0.00**","0.00**","--"
"2018","Delaware","More than One Race","Hispanic","0**","2,351","0.00**","0.00**","--"
"2018","District of Columbia","White","Non-Hispanic","--","63,767","--","--","--"
"2018","District of Columbia","White","Hispanic","--","21,029","--","--","--"
"2018","District of Columbia","Black","Non-Hispanic","55","105,886","51.94","61.70","2,406"
"2018","District of Columbia","Black","Hispanic","--","5,138","--","--","--"
"2018","District of Columbia","American Indian / Alaska Native","Non-Hispanic","0**","377","0.00**","0.00**","--"
"2018","District of Columbia","American Indian / Alaska Native","Hispanic","0**","1,231","0.00**","0.00**","--"
"2018","District of Columbia","Asian","Non-Hispanic","0**","7,787","0.00**","0.00**","--"
"2018","District of Columbia","Asian","Hispanic","0**","610","0.00**","0.00**","--"
"2018","District of Columbia","HI Native / Pacific Islander","Non-Hispanic","0**","105","0.00**","0.00**","--"
"2018","District of Columbia","HI Native / Pacific Islander","Hispanic","0**","465","0.00**","0.00**","--"
"2018","District of Columbia","More than One Race","Non-Hispanic","0**","7,753","0.00**","0.00**","--"
"2018","District of Columbia","More than One Race","Hispanic","0**","1,754","0.00**","0.00**","--"
"2018","Florida","White","Non-Hispanic","165","2,684,043","6.15","6.39","7,465"
"2018","Florida","White","Hispanic","98","1,680,309","5.83","6.66","4,398"
"2018","Florida","Black","Non-Hispanic","231","1,257,953","18.36","20.31","10,230"
"2018","Florida","Black","Hispanic","--","127,311","--","--","--"
"2018","Florida","Black","Unknown","--","--","--","--","--"
"2018","Florida","American Indian / Alaska Native","Non-Hispanic","--","14,083","--","--","--"
"2018","Florida","American Indian / Alaska Native","Hispanic","--","21,621","--","--","--"
"2018","Florida","Asian","Non-Hispanic","--","175,531","--","--","--"
"2018","Florida","Asian","Hispanic","0**","11,652","0.00**","0.00**","--"
"2018","Florida","HI Native / Pacific Islander","Non-Hispanic","0**","4,146","0.00**","0.00**","--"
"2018","Florida","HI Native / Pacific Islander","Hispanic","0**","4,462","0.00**","0.00**","--"
"2018","Florida","More than One Race","Non-Hispanic","--","208,187","--","--","--"
"2018","Florida","More than One Race","Hispanic","0**","59,305","0.00**","0.00**","--"
"2018","Georgia","White","Non-Hispanic","113","1,634,920","6.91","7.99","5,080"
"2018","Georgia","White","Hispanic","18**","402,259","4.48**","9.16**","770"
"2018","Georgia","Black","Non-Hispanic","245","1,252,144","19.57","22.36","10,978"
"2018","Georgia","Black","Hispanic","--","49,792","--","--","--"
"2018","Georgia","American Indian / Alaska Native","Non-Hispanic","0**","7,333","0.00**","0.00**","--"
"2018","Georgia","American Indian / Alaska Native","Hispanic","0**","15,289","0.00**","0.00**","--"
"2018","Georgia","Asian","Non-Hispanic","--","150,596","--","--","--"
"2018","Georgia","Asian","Hispanic","0**","5,650","0.00**","0.00**","--"
"2018","Georgia","HI Native / Pacific Islander","Non-Hispanic","0**","3,218","0.00**","0.00**","--"
"2018","Georgia","HI Native / Pacific Islander","Hispanic","0**","3,689","0.00**","0.00**","--"
"2018","Georgia","More than One Race","Non-Hispanic","--","123,302","--","--","--"
"2018","Georgia","More than One Race","Hispanic","0**","19,992","0.00**","0.00**","--"
"2018","Hawaii","White","Non-Hispanic","0**","70,254","0.00**","0.00**","--"
"2018","Hawaii","White","Hispanic","0**","20,723","0.00**","0.00**","--"
"2018","Hawaii","Black","Non-Hispanic","0**","10,156","0.00**","0.00**","--"
"2018","Hawaii","Black","Hispanic","0**","1,539","0.00**","0.00**","--"
"2018","Hawaii","American Indian / Alaska Native","Non-Hispanic","0**","836","0.00**","0.00**","--"
"2018","Hawaii","American Indian / Alaska Native","Hispanic","0**","812","0.00**","0.00**","--"
"2018","Hawaii","Asian","Non-Hispanic","0**","104,371","0.00**","0.00**","--"
"2018","Hawaii","Asian","Hispanic","0**","7,769","0.00**","0.00**","--"
"2018","Hawaii","HI Native / Pacific Islander","Non-Hispanic","0**","51,430","0.00**","0.00**","--"
"2018","Hawaii","HI Native / Pacific Islander","Hispanic","0**","6,559","0.00**","0.00**","--"
"2018","Hawaii","More than One Race","Non-Hispanic","0**","127,921","0.00**","0.00**","--"
"2018","Hawaii","More than One Race","Hispanic","--","41,917","--","--","--"
"2018","Idaho","White","Non-Hispanic","45","474,362","9.49","10.86","1,998"
"2018","Idaho","White","Hispanic","--","100,360","--","--","--"
"2018","Idaho","Black","Non-Hispanic","--","5,973","--","--","--"
"2018","Idaho","Black","Hispanic","0**","1,503","0.00**","0.00**","--"
"2018","Idaho","American Indian / Alaska Native","Non-Hispanic","--","6,666","--","--","--"
"2018","Idaho","American Indian / Alaska Native","Hispanic","--","6,592","--","--","--"
"2018","Idaho","Asian","Non-Hispanic","0**","8,457","0.00**","0.00**","--"
"2018","Idaho","Asian","Hispanic","0**","950","0.00**","0.00**","--"
"2018","Idaho","HI Native / Pacific Islander","Non-Hispanic","0**","1,274","0.00**","0.00**","--"
"2018","Idaho","HI Native / Pacific Islander","Hispanic","0**","342","0.00**","0.00**","--"
"2018","Idaho","More than One Race","Non-Hispanic","--","20,212","--","--","--"
"2018","Idaho","More than One Race","Hispanic","0**","5,022","0.00**","0.00**","--"
"2018","Illinois","White","Non-Hispanic","69","2,181,531","3.16","3.70","3,095"
"2018","Illinois","White","Hispanic","52","895,020","5.81","7.75","2,302"
"2018","Illinois","Black","Non-Hispanic","287","660,063","43.48","46.86","12,793"
"2018","Illinois","Black","Hispanic","--","37,126","--","--","--"
"2018","Illinois","Black","Unknown","--","--","--","--","--"
"2018","Illinois","American Indian / Alaska Native","Non-Hispanic","0**","6,123","0.00**","0.00**","--"
"2018","Illinois","American Indian / Alaska Native","Hispanic","0**","22,684","0.00**","0.00**","--"
"2018","Illinois","Asian","Non-Hispanic","--","233,490","--","--","--"
"2018","Illinois","Asian","Hispanic","0**","8,376","0.00**","0.00**","--"
"2018","Illinois","HI Native / Pacific Islander","Non-Hispanic","0**","1,217","0.00**","0.00**","--"
"2018","Illinois","HI Native / Pacific Islander","Hispanic","0**","1,825","0.00**","0.00**","--"
"2018","Illinois","More than One Race","Non-Hispanic","--","132,848","--","--","--"
"2018","Illinois","More than One Race","Hispanic","--","29,006","--","--","--"
"2018","Indiana","White","Non-Hispanic","115","1,659,509","6.93","7.22","5,186"
"2018","Indiana","White","Hispanic","13**","209,441","6.21**","7.72**","577"
"2018","Indiana","Black","Non-Hispanic","114","259,228","43.98","49.70","5,178"
"2018","Indiana","Black","Hispanic","0**","14,576","0.00**","0.00**","--"
"2018","Indiana","Black","Unknown","--","--","--","--","--"
"2018","Indiana","American Indian / Alaska Native","Non-Hispanic","0**","4,332","0.00**","0.00**","--"
"2018","Indiana","American Indian / Alaska Native","Hispanic","0**","5,953","0.00**","0.00**","--"
"2018","Indiana","Asian","Non-Hispanic","--","70,124","--","--","--"
"2018","Indiana","Asian","Hispanic","0**","1,987","0.00**","0.00**","--"
"2018","Indiana","HI Native / Pacific Islander","Non-Hispanic","0**","960","0.00**","0.00**","--"
"2018","Indiana","HI Native / Pacific Islander","Hispanic","0**","1,019","0.00**","0.00**","--"
"2018","Indiana","More than One Race","Non-Hispanic","--","86,339","--","--","--"
"2018","Indiana","More than One Race","Hispanic","0**","10,260","0.00**","0.00**","--"
"2018","Iowa","White","Non-Hispanic","45","845,977","5.32","4.98","2,016"
"2018","Iowa","White","Hispanic","--","90,317","--","--","--"
"2018","Iowa","White","Unknown","--","--","--","--","--"
"2018","Iowa","Black","Non-Hispanic","--","57,958","--","--","--"
"2018","Iowa","Black","Hispanic","0**","3,617","0.00**","0.00**","--"
"2018","Iowa","American Indian / Alaska Native","Non-Hispanic","--","3,753","--","--","--"
"2018","Iowa","American Indian / Alaska Native","Hispanic","0**","4,564","0.00**","0.00**","--"
"2018","Iowa","Asian","Non-Hispanic","0**","35,237","0.00**","0.00**","--"
"2018","Iowa","Asian","Hispanic","0**","1,034","0.00**","0.00**","--"
"2018","Iowa","HI Native / Pacific Islander","Non-Hispanic","0**","1,692","0.00**","0.00**","--"
"2018","Iowa","HI Native / Pacific Islander","Hispanic","0**","358","0.00**","0.00**","--"
"2018","Iowa","More than One Race","Non-Hispanic","--","38,873","--","--","--"
"2018","Iowa","More than One Race","Hispanic","0**","4,807","0.00**","0.00**","--"
"2018","Kansas","White","Non-Hispanic","50","697,913","7.16","6.69","2,247"
"2018","Kansas","White","Hispanic","13**","160,201","8.12**","9.68**","563"
"2018","Kansas","White","Unknown","--","--","--","--","--"
"2018","Kansas","Black","Non-Hispanic","22","67,040","32.82","41.70","965"
"2018","Kansas","Black","Hispanic","--","7,095","--","--","--"
"2018","Kansas","American Indian / Alaska Native","Non-Hispanic","--","8,307","--","--","--"
"2018","Kansas","American Indian / Alaska Native","Hispanic","0**","6,299","0.00**","0.00**","--"
"2018","Kansas","American Indian / Alaska Native","Unknown","--","--","--","--","--"
"2018","Kansas","Asian","Non-Hispanic","--","34,577","--","--","--"
"2018","Kansas","Asian","Hispanic","0**","1,467","0.00**","0.00**","--"
"2018","Kansas","HI Native / Pacific Islander","Non-Hispanic","0**","1,208","0.00**","0.00**","--"
"2018","Kansas","HI Native / Pacific Islander","Hispanic","0**","428","0.00**","0.00**","--"
"2018","Kansas","More than One Race","Non-Hispanic","--","49,907","--","--","--"
"2018","Kansas","More than One Race","Hispanic","--","8,646","--","--","--"
"2018","Kentucky","White","Non-Hispanic","87","1,169,441","7.44","7.08","3,921"
"2018","Kentucky","White","Hispanic","--","73,467","--","--","--"
"2018","Kentucky","Black","Non-Hispanic","41","143,186","28.63","28.26","1,853"
"2018","Kentucky","Black","Hispanic","0**","6,052","0.00**","0.00**","--"
"2018","Kentucky","American Indian / Alaska Native","Non-Hispanic","--","2,310","--","--","--"
"2018","Kentucky","American Indian / Alaska Native","Hispanic","0**","2,209","0.00**","0.00**","--"
"2018","Kentucky","Asian","Non-Hispanic","--","26,502","--","--","--"
"2018","Kentucky","Asian","Hispanic","0**","1,089","0.00**","0.00**","--"
"2018","Kentucky","HI Native / Pacific Islander","Non-Hispanic","0**","1,350","0.00**","0.00**","--"
"2018","Kentucky","HI Native / Pacific Islander","Hispanic","0**","748","0.00**","0.00**","--"
"2018","Kentucky","More than One Race","Non-Hispanic","--","55,623","--","--","--"
"2018","Kentucky","More than One Race","Hispanic","0**","4,287","0.00**","0.00**","--"
"2018","Louisiana","White","Non-Hispanic","78","813,168","9.59","9.46","3,529"
"2018","Louisiana","White","Hispanic","--","79,835","--","--","--"
"2018","Louisiana","Black","Non-Hispanic","187","590,378","31.68","39.48","8,331"
"2018","Louisiana","Black","Hispanic","0**","12,884","0.00**","0.00**","--"
"2018","Louisiana","American Indian / Alaska Native","Non-Hispanic","0**","10,355","0.00**","0.00**","--"
"2018","Louisiana","American Indian / Alaska Native","Hispanic","0**","3,495","0.00**","0.00**","--"
"2018","Louisiana","Asian","Non-Hispanic","0**","28,086","0.00**","0.00**","--"
"2018","Louisiana","Asian","Hispanic","0**","1,747","0.00**","0.00**","--"
"2018","Louisiana","HI Native / Pacific Islander","Non-Hispanic","0**","631","0.00**","0.00**","--"
"2018","Louisiana","HI Native / Pacific Islander","Hispanic","0**","524","0.00**","0.00**","--"
"2018","Louisiana","More than One Race","Non-Hispanic","--","43,110","--","--","--"
"2018","Louisiana","More than One Race","Hispanic","0**","5,555","0.00**","0.00**","--"
"2018","Maine","White","Non-Hispanic","15**","331,641","4.52**","4.53**","687"
"2018","Maine","White","Hispanic","0**","8,457","0.00**","0.00**","--"
"2018","Maine","Black","Non-Hispanic","--","10,689","--","--","--"
"2018","Maine","Black","Hispanic","0**","505","0.00**","0.00**","--"
"2018","Maine","American Indian / Alaska Native","Non-Hispanic","0**","2,933","0.00**","0.00**","--"
"2018","Maine","American Indian / Alaska Native","Hispanic","0**","413","0.00**","0.00**","--"
"2018","Maine","Asian","Non-Hispanic","0**","5,857","0.00**","0.00**","--"
"2018","Maine","Asian","Hispanic","0**","152","0.00**","0.00**","--"
"2018","Maine","HI Native / Pacific Islander","Non-Hispanic","0**","157","0.00**","0.00**","--"
"2018","Maine","HI Native / Pacific Islander","Hispanic","0**","36","0.00**","0.00**","--"
"2018","Maine","More than One Race","Non-Hispanic","--","12,484","--","--","--"
"2018","Maine","More than One Race","Hispanic","0**","984","0.00**","0.00**","--"
"2018","Maryland","White","Non-Hispanic","37","841,264","4.40","4.19","1,691"
"2018","Maryland","White","Hispanic","10**","214,169","4.67**","4.59**","451"
"2018","Maryland","Black","Non-Hispanic","121","611,367","19.79","25.26","5,300"
"2018","Maryland","Black","Hispanic","0**","32,918","0.00**","0.00**","--"
"2018","Maryland","American Indian / Alaska Native","Non-Hispanic","0**","4,247","0.00**","0.00**","--"
"2018","Maryland","American Indian / Alaska Native","Hispanic","0**","10,300","0.00**","0.00**","--"
"2018","Maryland","Asian","Non-Hispanic","--","122,486","--","--","--"
"2018","Maryland","Asian","Hispanic","0**","4,554","0.00**","0.00**","--"
"2018","Maryland","HI Native / Pacific Islander","Non-Hispanic","0**","830","0.00**","0.00**","--"
"2018","Maryland","HI Native / Pacific Islander","Hispanic","0**","2,274","0.00**","0.00**","--"
"2018","Maryland","More than One Race","Non-Hispanic","--","93,505","--","--","--"
"2018","Maryland","More than One Race","Hispanic","0**","15,168","0.00**","0.00**","--"
"2018","Massachusetts","White","Non-Hispanic","15**","1,353,125","1.11**","0.98**","656"
"2018","Massachusetts","White","Hispanic","15**","279,343","5.37**","7.28**","636"
"2018","Massachusetts","White","Unknown","--","--","--","--","--"
"2018","Massachusetts","Black","Non-Hispanic","19**","185,169","10.26**","10.63**","826"
"2018","Massachusetts","Black","Hispanic","--","57,159","--","--","--"
"2018","Massachusetts","American Indian / Alaska Native","Non-Hispanic","0**","4,082","0.00**","0.00**","--"
"2018","Massachusetts","American Indian / Alaska Native","Hispanic","0**","8,893","0.00**","0.00**","--"
"2018","Massachusetts","Asian","Non-Hispanic","0**","167,323","0.00**","0.00**","--"
"2018","Massachusetts","Asian","Hispanic","0**","3,604","0.00**","0.00**","--"
"2018","Massachusetts","HI Native / Pacific Islander","Non-Hispanic","0**","1,015","0.00**","0.00**","--"
"2018","Massachusetts","HI Native / Pacific Islander","Hispanic","0**","1,761","0.00**","0.00**","--"
"2018","Massachusetts","More than One Race","Non-Hispanic","0**","77,742","0.00**","0.00**","--"
"2018","Massachusetts","More than One Race","Hispanic","0**","24,381","0.00**","0.00**","--"
"2018","Michigan","White","Non-Hispanic","118","2,198,635","5.37","6.23","5,227"
"2018","Michigan","White","Hispanic","--","214,199","--","--","--"
"2018","Michigan","Black","Non-Hispanic","147","517,289","28.42","31.36","6,563"
"2018","Michigan","Black","Hispanic","--","19,046","--","--","--"
"2018","Michigan","American Indian / Alaska Native","Non-Hispanic","0**","19,488","0.00**","0.00**","--"
"2018","Michigan","American Indian / Alaska Native","Hispanic","0**","7,984","0.00**","0.00**","--"
"2018","Michigan","Asian","Non-Hispanic","--","122,891","--","--","--"
"2018","Michigan","Asian","Hispanic","--","2,204","--","--","--"
"2018","Michigan","HI Native / Pacific Islander","Non-Hispanic","0**","964","0.00**","0.00**","--"
"2018","Michigan","HI Native / Pacific Islander","Hispanic","0**","793","0.00**","0.00**","--"
"2018","Michigan","More than One Race","Non-Hispanic","--","141,805","--","--","--"
"2018","Michigan","More than One Race","Hispanic","0**","17,961","0.00**","0.00**","--"
"2018","Minnesota","White","Non-Hispanic","58","1,306,500","4.44","4.12","2,599"
"2018","Minnesota","White","Hispanic","--","129,097","--","--","--"
"2018","Minnesota","Black","Non-Hispanic","21","176,243","11.92","11.88","943"
"2018","Minnesota","Black","Hispanic","--","7,099","--","--","--"
"2018","Minnesota","American Indian / Alaska Native","Non-Hispanic","--","25,859","--","--","--"
"2018","Minnesota","American Indian / Alaska Native","Hispanic","0**","11,109","0.00**","0.00**","--"
"2018","Minnesota","Asian","Non-Hispanic","--","119,712","--","--","--"
"2018","Minnesota","Asian","Hispanic","0**","2,305","0.00**","0.00**","--"
"2018","Minnesota","HI Native / Pacific Islander","Non-Hispanic","0**","1,321","0.00**","0.00**","--"
"2018","Minnesota","HI Native / Pacific Islander","Hispanic","--","776","--","--","--"
"2018","Minnesota","More than One Race","Non-Hispanic","--","87,151","--","--","--"
"2018","Minnesota","More than One Race","Hispanic","0**","10,748","0.00**","0.00**","--"
"2018","Mississippi","White","Non-Hispanic","50","512,551","9.76","13.32","2,210"
"2018","Mississippi","White","Hispanic","--","35,653","--","--","--"
"2018","Mississippi","White","Unknown","--","--","--","--","--"
"2018","Mississippi","Black","Non-Hispanic","125","437,141","28.60","34.35","5,611"
"2018","Mississippi","Black","Hispanic","0**","5,893","0.00**","0.00**","--"
"2018","Mississippi","American Indian / Alaska Native","Non-Hispanic","0**","5,813","0.00**","0.00**","--"
"2018","Mississippi","American Indian / Alaska Native","Hispanic","0**","1,896","0.00**","0.00**","--"
"2018","Mississippi","Asian","Non-Hispanic","--","11,032","--","--","--"
"2018","Mississippi","Asian","Hispanic","0**","553","0.00**","0.00**","--"
"2018","Mississippi","HI Native / Pacific Islander","Non-Hispanic","0**","375","0.00**","0.00**","--"
"2018","Mississippi","HI Native / Pacific Islander","Hispanic","0**","297","0.00**","0.00**","--"
"2018","Mississippi","More than One Race","Non-Hispanic","--","22,832","--","--","--"
"2018","Mississippi","More than One Race","Hispanic","0**","2,239","0.00**","0.00**","--"
"2018","Missouri","White","Non-Hispanic","119","1,479,580","8.04","8.59","5,432"
"2018","Missouri","White","Hispanic","11**","108,156","10.17**","9.24**","515"
"2018","Missouri","White","Unknown","--","--","--","--","--"
"2018","Missouri","Black","Non-Hispanic","151","275,799","54.75","59.47","6,769"
"2018","Missouri","Black","Hispanic","--","8,096","--","--","--"
"2018","Missouri","American Indian / Alaska Native","Non-Hispanic","0**","8,020","0.00**","0.00**","--"
"2018","Missouri","American Indian / Alaska Native","Hispanic","0**","4,970","0.00**","0.00**","--"
"2018","Missouri","Asian","Non-Hispanic","--","46,582","--","--","--"
"2018","Missouri","Asian","Hispanic","0**","1,579","0.00**","0.00**","--"
"2018","Missouri","HI Native / Pacific Islander","Non-Hispanic","0**","3,552","0.00**","0.00**","--"
"2018","Missouri","HI Native / Pacific Islander","Hispanic","0**","851","0.00**","0.00**","--"
"2018","Missouri","More than One Race","Non-Hispanic","--","83,081","--","--","--"
"2018","Missouri","More than One Race","Hispanic","--","8,660","--","--","--"
"2018","Montana","White","Non-Hispanic","18**","270,049","6.67**","7.38**","800"
"2018","Montana","White","Hispanic","0**","14,730","0.00**","0.00**","--"
"2018","Montana","Black","Non-Hispanic","--","2,586","--","--","--"
"2018","Montana","Black","Hispanic","0**","361","0.00**","0.00**","--"
"2018","Montana","American Indian / Alaska Native","Non-Hispanic","--","29,883","--","--","--"
"2018","Montana","American Indian / Alaska Native","Hispanic","0**","4,005","0.00**","0.00**","--"
"2018","Montana","Asian","Non-Hispanic","0**","3,468","0.00**","0.00**","--"
"2018","Montana","Asian","Hispanic","0**","245","0.00**","0.00**","--"
"2018","Montana","HI Native / Pacific Islander","Non-Hispanic","0**","266","0.00**","0.00**","--"
"2018","Montana","HI Native / Pacific Islander","Hispanic","0**","73","0.00**","0.00**","--"
"2018","Montana","More than One Race","Non-Hispanic","0**","14,333","0.00**","0.00**","--"
"2018","Montana","More than One Race","Hispanic","--","2,116","--","--","--"
"2018","Nebraska","White","Non-Hispanic","22","481,868","4.57","5.68","979"
"2018","Nebraska","White","Hispanic","--","96,831","--","--","--"
"2018","Nebraska","Black","Non-Hispanic","--","41,081","--","--","--"
"2018","Nebraska","Black","Hispanic","0**","3,753","0.00**","0.00**","--"
"2018","Nebraska","American Indian / Alaska Native","Non-Hispanic","--","7,258","--","--","--"
"2018","Nebraska","American Indian / Alaska Native","Hispanic","0**","9,369","0.00**","0.00**","--"
"2018","Nebraska","Asian","Non-Hispanic","0**","20,819","0.00**","0.00**","--"
"2018","Nebraska","Asian","Hispanic","0**","979","0.00**","0.00**","--"
"2018","Nebraska","HI Native / Pacific Islander","Non-Hispanic","0**","501","0.00**","0.00**","--"
"2018","Nebraska","HI Native / Pacific Islander","Hispanic","0**","626","0.00**","0.00**","--"
"2018","Nebraska","More than One Race","Non-Hispanic","--","25,136","--","--","--"
"2018","Nebraska","More than One Race","Hispanic","0**","4,677","0.00**","0.00**","--"
"2018","Nevada","White","Non-Hispanic","34","344,210","9.88","11.23","1,534"
"2018","Nevada","White","Hispanic","32","341,591","9.37","10.04","1,445"
"2018","Nevada","Black","Non-Hispanic","29","102,339","28.34","30.46","1,326"
"2018","Nevada","Black","Hispanic","0**","15,218","0.00**","0.00**","--"
"2018","Nevada","American Indian / Alaska Native","Non-Hispanic","--","7,877","--","--","--"
"2018","Nevada","American Indian / Alaska Native","Hispanic","--","11,358","--","--","--"
"2018","Nevada","Asian","Non-Hispanic","--","59,820","--","--","--"
"2018","Nevada","Asian","Hispanic","0**","6,696","0.00**","0.00**","--"
"2018","Nevada","HI Native / Pacific Islander","Non-Hispanic","--","7,267","--","--","--"
"2018","Nevada","HI Native / Pacific Islander","Hispanic","0**","2,511","0.00**","0.00**","--"
"2018","Nevada","More than One Race","Non-Hispanic","0**","61,471","0.00**","0.00**","--"
"2018","Nevada","More than One Race","Hispanic","0**","19,457","0.00**","0.00**","--"
"2018","New Hampshire","White","Non-Hispanic","21","341,299","6.15","4.48","913"
"2018","New Hampshire","White","Hispanic","0**","20,134","0.00**","0.00**","--"
"2018","New Hampshire","Black","Non-Hispanic","0**","7,792","0.00**","0.00**","--"
