"Year","State","Age Group","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2018","Alaska","75 to 79","0**","118","0.00**","--","--"
"2018","Alaska","80 to 84","0**","68","0.00**","--","--"
"2018","Alaska","85+","0**","57","0.00**","--","--"
"2018","Arizona","0 to 4","0**","14,003","0.00**","--","--"
"2018","Arizona","5 to 9","0**","14,253","0.00**","--","--"
"2018","Arizona","10 to 14","0**","14,645","0.00**","--","--"
"2018","Arizona","15 to 19","--","14,512","--","--","--"
"2018","Arizona","20 to 24","11**","16,430","66.95**","--","464"
"2018","Arizona","25 to 29","--","18,376","--","--","--"
"2018","Arizona","30 to 34","--","15,828","--","--","--"
"2018","Arizona","35 to 39","--","14,465","--","--","--"
"2018","Arizona","40 to 44","--","12,258","--","--","--"
"2018","Arizona","45 to 49","--","11,574","--","--","--"
"2018","Arizona","50 to 54","--","10,537","--","--","--"
"2018","Arizona","55 to 59","--","10,023","--","--","--"
"2018","Arizona","60 to 64","0**","8,135","0.00**","--","--"
"2018","Arizona","65 to 69","0**","5,799","0.00**","--","--"
"2018","Arizona","70 to 74","0**","3,803","0.00**","--","--"
"2018","Arizona","75 to 79","0**","2,328","0.00**","--","--"
"2018","Arizona","80 to 84","0**","1,427","0.00**","--","--"
"2018","Arizona","85+","0**","955","0.00**","--","--"
"2018","Arkansas","0 to 4","--","18,148","--","--","--"
"2018","Arkansas","5 to 9","0**","17,985","0.00**","--","--"
"2018","Arkansas","10 to 14","0**","18,208","0.00**","--","--"
"2018","Arkansas","15 to 19","15**","18,690","80.26**","--","709"
"2018","Arkansas","20 to 24","22","19,210","114.52","--","952"
"2018","Arkansas","25 to 29","21","18,801","111.70","--","792"
"2018","Arkansas","30 to 34","--","15,359","--","--","--"
"2018","Arkansas","35 to 39","14**","14,600","95.89**","--","386"
"2018","Arkansas","40 to 44","--","12,666","--","--","--"
"2018","Arkansas","45 to 49","--","12,197","--","--","--"
"2018","Arkansas","50 to 54","--","12,333","--","--","--"
"2018","Arkansas","55 to 59","--","13,125","--","--","--"
"2018","Arkansas","60 to 64","--","12,108","--","--","--"
"2018","Arkansas","65 to 69","--","9,253","--","--","--"
"2018","Arkansas","70 to 74","--","5,671","--","--","--"
"2018","Arkansas","75 to 79","--","3,305","--","--","--"
"2018","Arkansas","80 to 84","--","1,878","--","--","--"
"2018","Arkansas","85+","0**","1,669","0.00**","--","--"
"2018","California","0 to 4","0**","72,702","0.00**","--","--"
"2018","California","5 to 9","0**","79,183","0.00**","--","--"
"2018","California","10 to 14","--","84,378","--","--","--"
"2018","California","15 to 19","24","86,876","27.63","--","1,137"
"2018","California","20 to 24","57","100,458","56.74","--","2,479"
"2018","California","25 to 29","57","121,510","46.91","--","2,172"
"2018","California","30 to 34","41","102,754","39.90","--","1,357"
"2018","California","35 to 39","33","90,515","36.46","--","925"
"2018","California","40 to 44","23","78,429","29.33","--","528"
"2018","California","45 to 49","17**","81,383","20.89**","--","305"
"2018","California","50 to 54","12**","83,829","14.32**","--","164"
"2018","California","55 to 59","13**","84,640","15.36**","--","113"
"2018","California","60 to 64","--","69,405","--","--","--"
"2018","California","65 to 69","--","49,245","--","--","--"
"2018","California","70 to 74","--","33,100","--","--","--"
"2018","California","75 to 79","0**","22,210","0.00**","--","--"
"2018","California","80 to 84","--","14,968","--","--","--"
"2018","California","85+","0**","11,456","0.00**","--","--"
"2018","Colorado","0 to 4","0**","9,382","0.00**","--","--"
"2018","Colorado","5 to 9","0**","9,392","0.00**","--","--"
"2018","Colorado","10 to 14","0**","9,510","0.00**","--","--"
"2018","Colorado","15 to 19","--","9,738","--","--","--"
"2018","Colorado","20 to 24","12**","11,130","107.82**","--","520"
"2018","Colorado","25 to 29","--","14,157","--","--","--"
"2018","Colorado","30 to 34","--","12,533","--","--","--"
"2018","Colorado","35 to 39","--","11,006","--","--","--"
"2018","Colorado","40 to 44","--","9,651","--","--","--"
"2018","Colorado","45 to 49","0**","9,343","0.00**","--","--"
"2018","Colorado","50 to 54","--","8,204","--","--","--"
"2018","Colorado","55 to 59","--","7,832","--","--","--"
"2018","Colorado","60 to 64","0**","6,305","0.00**","--","--"
"2018","Colorado","65 to 69","0**","4,361","0.00**","--","--"
"2018","Colorado","70 to 74","0**","2,653","0.00**","--","--"
"2018","Colorado","75 to 79","0**","1,616","0.00**","--","--"
"2018","Colorado","80 to 84","0**","1,051","0.00**","--","--"
"2018","Colorado","85+","0**","728","0.00**","--","--"
"2018","Connecticut","0 to 4","0**","13,338","0.00**","--","--"
"2018","Connecticut","5 to 9","0**","14,758","0.00**","--","--"
"2018","Connecticut","10 to 14","--","15,943","--","--","--"
"2018","Connecticut","15 to 19","--","17,118","--","--","--"
"2018","Connecticut","20 to 24","--","17,709","--","--","--"
"2018","Connecticut","25 to 29","--","19,018","--","--","--"
"2018","Connecticut","30 to 34","--","15,354","--","--","--"
"2018","Connecticut","35 to 39","--","14,035","--","--","--"
"2018","Connecticut","40 to 44","--","12,798","--","--","--"
"2018","Connecticut","45 to 49","--","13,066","--","--","--"
"2018","Connecticut","50 to 54","0**","13,273","0.00**","--","--"
"2018","Connecticut","55 to 59","0**","11,987","0.00**","--","--"
"2018","Connecticut","60 to 64","0**","9,605","0.00**","--","--"
"2018","Connecticut","65 to 69","0**","6,514","0.00**","--","--"
"2018","Connecticut","70 to 74","0**","4,646","0.00**","--","--"
"2018","Connecticut","75 to 79","0**","3,113","0.00**","--","--"
"2018","Connecticut","80 to 84","0**","1,853","0.00**","--","--"
"2018","Connecticut","85+","0**","1,414","0.00**","--","--"
"2018","Delaware","0 to 4","0**","7,429","0.00**","--","--"
"2018","Delaware","5 to 9","0**","7,830","0.00**","--","--"
"2018","Delaware","10 to 14","0**","8,016","0.00**","--","--"
"2018","Delaware","15 to 19","--","8,423","--","--","--"
"2018","Delaware","20 to 24","--","8,548","--","--","--"
"2018","Delaware","25 to 29","--","8,713","--","--","--"
"2018","Delaware","30 to 34","--","6,858","--","--","--"
"2018","Delaware","35 to 39","--","6,615","--","--","--"
"2018","Delaware","40 to 44","--","5,863","--","--","--"
"2018","Delaware","45 to 49","--","6,575","--","--","--"
"2018","Delaware","50 to 54","--","6,771","--","--","--"
"2018","Delaware","55 to 59","0**","6,716","0.00**","--","--"
"2018","Delaware","60 to 64","0**","5,633","0.00**","--","--"
"2018","Delaware","65 to 69","0**","4,147","0.00**","--","--"
"2018","Delaware","70 to 74","0**","2,962","0.00**","--","--"
"2018","Delaware","75 to 79","0**","1,961","0.00**","--","--"
"2018","Delaware","80 to 84","0**","1,044","0.00**","--","--"
"2018","Delaware","85+","0**","785","0.00**","--","--"
"2018","District of Columbia","0 to 4","0**","11,680","0.00**","--","--"
"2018","District of Columbia","5 to 9","0**","11,102","0.00**","--","--"
"2018","District of Columbia","10 to 14","--","8,918","--","--","--"
"2018","District of Columbia","15 to 19","13**","9,360","138.89**","--","617"
"2018","District of Columbia","20 to 24","26","10,674","243.58","--","1,108"
"2018","District of Columbia","25 to 29","31","14,415","215.05","--","1,188"
"2018","District of Columbia","30 to 34","--","11,071","--","--","--"
"2018","District of Columbia","35 to 39","11**","9,841","111.78**","--","305"
"2018","District of Columbia","40 to 44","--","7,962","--","--","--"
"2018","District of Columbia","45 to 49","--","8,487","--","--","--"
"2018","District of Columbia","50 to 54","--","8,915","--","--","--"
"2018","District of Columbia","55 to 59","0**","9,974","0.00**","--","--"
"2018","District of Columbia","60 to 64","--","8,836","--","--","--"
"2018","District of Columbia","65 to 69","0**","6,495","0.00**","--","--"
"2018","District of Columbia","70 to 74","0**","4,595","0.00**","--","--"
"2018","District of Columbia","75 to 79","0**","3,012","0.00**","--","--"
"2018","District of Columbia","80 to 84","0**","2,081","0.00**","--","--"
"2018","District of Columbia","85+","0**","1,987","0.00**","--","--"
"2018","Florida","0 to 4","0**","133,375","0.00**","--","--"
"2018","Florida","5 to 9","--","134,256","--","--","--"
"2018","Florida","10 to 14","--","132,935","--","--","--"
"2018","Florida","15 to 19","49","131,948","37.14","--","2,304"
"2018","Florida","20 to 24","114","138,525","82.30","--","4,930"
"2018","Florida","25 to 29","108","154,564","69.87","--","4,097"
"2018","Florida","30 to 34","71","128,720","55.16","--","2,351"
"2018","Florida","35 to 39","51","119,285","42.76","--","1,444"
"2018","Florida","40 to 44","32","105,221","30.41","--","735"
"2018","Florida","45 to 49","16**","104,274","15.34**","--","291"
"2018","Florida","50 to 54","12**","102,735","11.68**","--","153"
"2018","Florida","55 to 59","13**","99,282","13.09**","--","105"
"2018","Florida","60 to 64","--","84,033","--","--","--"
"2018","Florida","65 to 69","--","63,339","--","--","--"
"2018","Florida","70 to 74","--","44,226","--","--","--"
"2018","Florida","75 to 79","--","28,814","--","--","--"
"2018","Florida","80 to 84","--","17,669","--","--","--"
"2018","Florida","85+","--","13,057","--","--","--"
"2018","Georgia","0 to 4","--","116,067","--","--","--"
"2018","Georgia","5 to 9","--","122,853","--","--","--"
"2018","Georgia","10 to 14","--","128,517","--","--","--"
"2018","Georgia","15 to 19","62","129,379","47.92","--","2,928"
"2018","Georgia","20 to 24","75","128,184","58.51","--","3,211"
"2018","Georgia","25 to 29","70","137,691","50.84","--","2,674"
"2018","Georgia","30 to 34","74","112,985","65.50","--","2,464"
"2018","Georgia","35 to 39","36","108,627","33.14","--","1,014"
"2018","Georgia","40 to 44","38","98,336","38.64","--","875"
"2018","Georgia","45 to 49","11**","102,848","10.70**","--","200"
"2018","Georgia","50 to 54","14**","100,093","13.99**","--","189"
"2018","Georgia","55 to 59","--","94,276","--","--","--"
"2018","Georgia","60 to 64","12**","77,965","15.39**","--","42"
"2018","Georgia","65 to 69","--","57,701","--","--","--"
"2018","Georgia","70 to 74","--","37,941","--","--","--"
"2018","Georgia","75 to 79","--","22,100","--","--","--"
"2018","Georgia","80 to 84","0**","11,776","0.00**","--","--"
"2018","Georgia","85+","--","8,287","--","--","--"
"2018","Hawaii","0 to 4","0**","1,071","0.00**","--","--"
"2018","Hawaii","5 to 9","0**","954","0.00**","--","--"
"2018","Hawaii","10 to 14","0**","792","0.00**","--","--"
"2018","Hawaii","15 to 19","0**","764","0.00**","--","--"
"2018","Hawaii","20 to 24","0**","2,518","0.00**","--","--"
"2018","Hawaii","25 to 29","0**","2,694","0.00**","--","--"
"2018","Hawaii","30 to 34","0**","2,108","0.00**","--","--"
"2018","Hawaii","35 to 39","0**","1,770","0.00**","--","--"
"2018","Hawaii","40 to 44","0**","1,295","0.00**","--","--"
"2018","Hawaii","45 to 49","0**","1,112","0.00**","--","--"
"2018","Hawaii","50 to 54","0**","925","0.00**","--","--"
"2018","Hawaii","55 to 59","0**","851","0.00**","--","--"
"2018","Hawaii","60 to 64","0**","673","0.00**","--","--"
"2018","Hawaii","65 to 69","0**","482","0.00**","--","--"
"2018","Hawaii","70 to 74","0**","299","0.00**","--","--"
"2018","Hawaii","75 to 79","0**","139","0.00**","--","--"
"2018","Hawaii","80 to 84","0**","95","0.00**","--","--"
"2018","Hawaii","85+","0**","100","0.00**","--","--"
"2018","Idaho","0 to 4","0**","644","0.00**","--","--"
"2018","Idaho","5 to 9","0**","593","0.00**","--","--"
"2018","Idaho","10 to 14","0**","679","0.00**","--","--"
"2018","Idaho","15 to 19","0**","839","0.00**","--","--"
"2018","Idaho","20 to 24","0**","919","0.00**","--","--"
"2018","Idaho","25 to 29","0**","1,061","0.00**","--","--"
"2018","Idaho","30 to 34","0**","766","0.00**","--","--"
"2018","Idaho","35 to 39","0**","690","0.00**","--","--"
"2018","Idaho","40 to 44","0**","506","0.00**","--","--"
"2018","Idaho","45 to 49","0**","513","0.00**","--","--"
"2018","Idaho","50 to 54","0**","441","0.00**","--","--"
"2018","Idaho","55 to 59","0**","381","0.00**","--","--"
"2018","Idaho","60 to 64","0**","337","0.00**","--","--"
"2018","Idaho","65 to 69","0**","195","0.00**","--","--"
"2018","Idaho","70 to 74","0**","109","0.00**","--","--"
"2018","Idaho","75 to 79","0**","52","0.00**","--","--"
"2018","Idaho","80 to 84","0**","16","0.00**","--","--"
"2018","Idaho","85+","0**","17","0.00**","--","--"
"2018","Illinois","0 to 4","--","65,722","--","--","--"
"2018","Illinois","5 to 9","0**","64,001","0.00**","--","--"
"2018","Illinois","10 to 14","--","65,534","--","--","--"
"2018","Illinois","15 to 19","82","68,032","120.53","--","3,899"
"2018","Illinois","20 to 24","138","73,082","188.83","--","5,938"
"2018","Illinois","25 to 29","122","78,095","156.22","--","4,662"
"2018","Illinois","30 to 34","82","60,503","135.53","--","2,707"
"2018","Illinois","35 to 39","50","55,939","89.38","--","1,416"
"2018","Illinois","40 to 44","39","50,415","77.36","--","906"
"2018","Illinois","45 to 49","18**","53,203","33.83**","--","333"
"2018","Illinois","50 to 54","15**","52,167","28.75**","--","202"
"2018","Illinois","55 to 59","--","53,993","--","--","--"
"2018","Illinois","60 to 64","--","45,813","--","--","--"
"2018","Illinois","65 to 69","--","33,557","--","--","--"
"2018","Illinois","70 to 74","0**","23,552","0.00**","--","--"
"2018","Illinois","75 to 79","0**","15,695","0.00**","--","--"
"2018","Illinois","80 to 84","--","9,980","--","--","--"
"2018","Illinois","85+","0**","8,004","0.00**","--","--"
"2018","Indiana","0 to 4","0**","26,780","0.00**","--","--"
"2018","Indiana","5 to 9","0**","26,194","0.00**","--","--"
"2018","Indiana","10 to 14","--","26,957","--","--","--"
"2018","Indiana","15 to 19","35","26,615","131.51","--","1,642"
"2018","Indiana","20 to 24","38","27,141","140.01","--","1,637"
"2018","Indiana","25 to 29","42","27,995","150.03","--","1,594"
"2018","Indiana","30 to 34","22","22,740","96.75","--","738"
"2018","Indiana","35 to 39","23","21,201","108.49","--","652"
"2018","Indiana","40 to 44","17**","19,132","88.86**","--","396"
"2018","Indiana","45 to 49","--","18,753","--","--","--"
"2018","Indiana","50 to 54","--","17,617","--","--","--"
"2018","Indiana","55 to 59","--","17,476","--","--","--"
"2018","Indiana","60 to 64","--","14,871","--","--","--"
"2018","Indiana","65 to 69","0**","10,858","0.00**","--","--"
"2018","Indiana","70 to 74","0**","6,799","0.00**","--","--"
"2018","Indiana","75 to 79","0**","4,351","0.00**","--","--"
"2018","Indiana","80 to 84","0**","2,611","0.00**","--","--"
"2018","Indiana","85+","0**","2,106","0.00**","--","--"
"2018","Iowa","0 to 4","0**","6,634","0.00**","--","--"
"2018","Iowa","5 to 9","0**","5,949","0.00**","--","--"
"2018","Iowa","10 to 14","0**","5,674","0.00**","--","--"
"2018","Iowa","15 to 19","--","5,744","--","--","--"
"2018","Iowa","20 to 24","--","6,825","--","--","--"
"2018","Iowa","25 to 29","--","6,564","--","--","--"
"2018","Iowa","30 to 34","--","5,504","--","--","--"
"2018","Iowa","35 to 39","--","5,188","--","--","--"
"2018","Iowa","40 to 44","--","4,038","--","--","--"
"2018","Iowa","45 to 49","--","3,666","--","--","--"
"2018","Iowa","50 to 54","0**","3,111","0.00**","--","--"
"2018","Iowa","55 to 59","0**","2,777","0.00**","--","--"
"2018","Iowa","60 to 64","0**","2,076","0.00**","--","--"
"2018","Iowa","65 to 69","0**","1,313","0.00**","--","--"
"2018","Iowa","70 to 74","0**","753","0.00**","--","--"
"2018","Iowa","75 to 79","0**","486","0.00**","--","--"
"2018","Iowa","80 to 84","0**","252","0.00**","--","--"
"2018","Iowa","85+","0**","224","0.00**","--","--"
"2018","Kansas","0 to 4","0**","6,992","0.00**","--","--"
"2018","Kansas","5 to 9","0**","6,824","0.00**","--","--"
"2018","Kansas","10 to 14","0**","6,845","0.00**","--","--"
"2018","Kansas","15 to 19","--","7,273","--","--","--"
"2018","Kansas","20 to 24","--","9,111","--","--","--"
"2018","Kansas","25 to 29","--","8,721","--","--","--"
"2018","Kansas","30 to 34","--","7,078","--","--","--"
"2018","Kansas","35 to 39","--","6,733","--","--","--"
"2018","Kansas","40 to 44","--","5,421","--","--","--"
"2018","Kansas","45 to 49","--","5,303","--","--","--"
"2018","Kansas","50 to 54","--","5,116","--","--","--"
"2018","Kansas","55 to 59","0**","5,240","0.00**","--","--"
"2018","Kansas","60 to 64","0**","4,503","0.00**","--","--"
"2018","Kansas","65 to 69","0**","3,121","0.00**","--","--"
"2018","Kansas","70 to 74","0**","1,879","0.00**","--","--"
"2018","Kansas","75 to 79","0**","1,182","0.00**","--","--"
"2018","Kansas","80 to 84","0**","767","0.00**","--","--"
"2018","Kansas","85+","0**","577","0.00**","--","--"
"2018","Kentucky","0 to 4","0**","13,260","0.00**","--","--"
"2018","Kentucky","5 to 9","0**","13,455","0.00**","--","--"
"2018","Kentucky","10 to 14","0**","13,805","0.00**","--","--"
"2018","Kentucky","15 to 19","11**","15,576","70.62**","--","515"
"2018","Kentucky","20 to 24","13**","17,484","74.35**","--","563"
"2018","Kentucky","25 to 29","15**","17,006","88.20**","--","562"
"2018","Kentucky","30 to 34","13**","13,117","99.11**","--","430"
"2018","Kentucky","35 to 39","--","12,589","--","--","--"
"2018","Kentucky","40 to 44","--","11,117","--","--","--"
"2018","Kentucky","45 to 49","--","10,911","--","--","--"
"2018","Kentucky","50 to 54","--","10,733","--","--","--"
"2018","Kentucky","55 to 59","0**","11,233","0.00**","--","--"
"2018","Kentucky","60 to 64","--","9,643","--","--","--"
"2018","Kentucky","65 to 69","--","7,048","--","--","--"
"2018","Kentucky","70 to 74","0**","4,157","0.00**","--","--"
"2018","Kentucky","75 to 79","0**","2,501","0.00**","--","--"
"2018","Kentucky","80 to 84","0**","1,533","0.00**","--","--"
"2018","Kentucky","85+","0**","1,223","0.00**","--","--"
"2018","Louisiana","0 to 4","--","58,312","--","--","--"
"2018","Louisiana","5 to 9","--","57,380","--","--","--"
"2018","Louisiana","10 to 14","--","58,791","--","--","--"
"2018","Louisiana","15 to 19","45","57,840","77.80","--","2,132"
"2018","Louisiana","20 to 24","81","58,707","137.97","--","3,488"
"2018","Louisiana","25 to 29","74","61,722","119.89","--","2,823"
"2018","Louisiana","30 to 34","53","52,692","100.59","--","1,740"
"2018","Louisiana","35 to 39","34","47,754","71.20","--","950"
"2018","Louisiana","40 to 44","26","39,639","65.59","--","599"
"2018","Louisiana","45 to 49","13**","38,393","33.86**","--","244"
"2018","Louisiana","50 to 54","11**","40,394","27.23**","--","151"
"2018","Louisiana","55 to 59","13**","42,743","30.41**","--","105"
"2018","Louisiana","60 to 64","--","38,830","--","--","--"
"2018","Louisiana","65 to 69","--","29,491","--","--","--"
"2018","Louisiana","70 to 74","0**","19,322","0.00**","--","--"
"2018","Louisiana","75 to 79","0**","11,578","0.00**","--","--"
"2018","Louisiana","80 to 84","0**","6,965","0.00**","--","--"
"2018","Louisiana","85+","0**","5,340","0.00**","--","--"
"2018","Maine","0 to 4","0**","1,040","0.00**","--","--"
"2018","Maine","5 to 9","0**","1,141","0.00**","--","--"
"2018","Maine","10 to 14","0**","1,046","0.00**","--","--"
"2018","Maine","15 to 19","0**","1,097","0.00**","--","--"
"2018","Maine","20 to 24","0**","1,300","0.00**","--","--"
"2018","Maine","25 to 29","0**","1,076","0.00**","--","--"
"2018","Maine","30 to 34","0**","969","0.00**","--","--"
"2018","Maine","35 to 39","0**","910","0.00**","--","--"
"2018","Maine","40 to 44","0**","748","0.00**","--","--"
"2018","Maine","45 to 49","--","748","--","--","--"
"2018","Maine","50 to 54","--","594","--","--","--"
"2018","Maine","55 to 59","0**","492","0.00**","--","--"
"2018","Maine","60 to 64","0**","405","0.00**","--","--"
"2018","Maine","65 to 69","0**","268","0.00**","--","--"
"2018","Maine","70 to 74","0**","133","0.00**","--","--"
"2018","Maine","75 to 79","0**","76","0.00**","--","--"
"2018","Maine","80 to 84","0**","59","0.00**","--","--"
"2018","Maine","85+","0**","44","0.00**","--","--"
"2018","Maryland","0 to 4","0**","59,564","0.00**","--","--"
"2018","Maryland","5 to 9","0**","61,493","0.00**","--","--"
"2018","Maryland","10 to 14","--","62,957","--","--","--"
"2018","Maryland","15 to 19","34","63,077","53.90","--","1,600"
"2018","Maryland","20 to 24","52","63,220","82.25","--","2,214"
"2018","Maryland","25 to 29","94","71,781","130.95","--","3,577"
"2018","Maryland","30 to 34","46","62,154","74.01","--","1,526"
"2018","Maryland","35 to 39","42","59,255","70.88","--","1,159"
"2018","Maryland","40 to 44","21","53,742","39.08","--","486"
"2018","Maryland","45 to 49","17**","58,839","28.89**","--","306"
"2018","Maryland","50 to 54","14**","61,034","22.94**","--","182"
"2018","Maryland","55 to 59","10**","59,431","16.83**","--","82"
"2018","Maryland","60 to 64","--","47,310","--","--","--"
"2018","Maryland","65 to 69","--","35,588","--","--","--"
"2018","Maryland","70 to 74","--","24,350","--","--","--"
"2018","Maryland","75 to 79","0**","15,397","0.00**","--","--"
"2018","Maryland","80 to 84","0**","8,989","0.00**","--","--"
"2018","Maryland","85+","0**","6,823","0.00**","--","--"
"2018","Massachusetts","0 to 4","0**","23,330","0.00**","--","--"
"2018","Massachusetts","5 to 9","0**","22,806","0.00**","--","--"
"2018","Massachusetts","10 to 14","0**","21,893","0.00**","--","--"
"2018","Massachusetts","15 to 19","--","23,108","--","--","--"
"2018","Massachusetts","20 to 24","12**","25,757","46.59**","--","511"
"2018","Massachusetts","25 to 29","18**","27,766","64.83**","--","684"
"2018","Massachusetts","30 to 34","10**","23,364","42.80**","--","327"
"2018","Massachusetts","35 to 39","--","21,294","--","--","--"
"2018","Massachusetts","40 to 44","--","18,914","--","--","--"
"2018","Massachusetts","45 to 49","--","18,169","--","--","--"
"2018","Massachusetts","50 to 54","0**","18,134","0.00**","--","--"
"2018","Massachusetts","55 to 59","--","16,880","--","--","--"
"2018","Massachusetts","60 to 64","--","13,381","--","--","--"
"2018","Massachusetts","65 to 69","0**","9,600","0.00**","--","--"
"2018","Massachusetts","70 to 74","--","6,327","--","--","--"
"2018","Massachusetts","75 to 79","0**","3,716","0.00**","--","--"
"2018","Massachusetts","80 to 84","0**","2,464","0.00**","--","--"
"2018","Massachusetts","85+","0**","2,155","0.00**","--","--"
"2018","Michigan","0 to 4","--","51,869","--","--","--"
"2018","Michigan","5 to 9","0**","50,993","0.00**","--","--"
"2018","Michigan","10 to 14","--","49,641","--","--","--"
"2018","Michigan","15 to 19","32","51,355","62.31","--","1,508"
"2018","Michigan","20 to 24","61","55,330","110.25","--","2,616"
"2018","Michigan","25 to 29","78","62,600","124.60","--","2,982"
"2018","Michigan","30 to 34","41","43,221","94.86","--","1,352"
"2018","Michigan","35 to 39","32","39,629","80.75","--","901"
"2018","Michigan","40 to 44","28","37,864","73.95","--","648"
"2018","Michigan","45 to 49","16**","42,320","37.81**","--","292"
"2018","Michigan","50 to 54","12**","39,640","30.27**","--","161"
"2018","Michigan","55 to 59","--","38,603","--","--","--"
"2018","Michigan","60 to 64","--","35,770","--","--","--"
"2018","Michigan","65 to 69","--","26,780","--","--","--"
"2018","Michigan","70 to 74","0**","18,816","0.00**","--","--"
"2018","Michigan","75 to 79","0**","11,511","0.00**","--","--"
"2018","Michigan","80 to 84","0**","6,661","0.00**","--","--"
"2018","Michigan","85+","0**","6,475","0.00**","--","--"
"2018","Minnesota","0 to 4","0**","20,985","0.00**","--","--"
"2018","Minnesota","5 to 9","0**","19,578","0.00**","--","--"
"2018","Minnesota","10 to 14","0**","18,628","0.00**","--","--"
"2018","Minnesota","15 to 19","--","16,094","--","--","--"
"2018","Minnesota","20 to 24","--","14,891","--","--","--"
"2018","Minnesota","25 to 29","--","17,544","--","--","--"
"2018","Minnesota","30 to 34","--","16,825","--","--","--"
"2018","Minnesota","35 to 39","--","15,519","--","--","--"
"2018","Minnesota","40 to 44","--","12,144","--","--","--"
"2018","Minnesota","45 to 49","0**","11,320","0.00**","--","--"
"2018","Minnesota","50 to 54","0**","9,684","0.00**","--","--"
"2018","Minnesota","55 to 59","0**","8,280","0.00**","--","--"
"2018","Minnesota","60 to 64","0**","6,234","0.00**","--","--"
"2018","Minnesota","65 to 69","0**","3,797","0.00**","--","--"
"2018","Minnesota","70 to 74","0**","2,266","0.00**","--","--"
"2018","Minnesota","75 to 79","0**","1,296","0.00**","--","--"
"2018","Minnesota","80 to 84","0**","712","0.00**","--","--"
"2018","Minnesota","85+","0**","637","0.00**","--","--"
"2018","Mississippi","0 to 4","0**","39,938","0.00**","--","--"
"2018","Mississippi","5 to 9","--","40,820","--","--","--"
"2018","Mississippi","10 to 14","--","45,281","--","--","--"
"2018","Mississippi","15 to 19","35","43,908","79.71","--","1,654"
"2018","Mississippi","20 to 24","40","43,358","92.26","--","1,714"
"2018","Mississippi","25 to 29","41","43,743","93.73","--","1,580"
"2018","Mississippi","30 to 34","27","35,201","76.70","--","898"
"2018","Mississippi","35 to 39","18**","34,990","51.44**","--","503"
"2018","Mississippi","40 to 44","17**","30,643","55.48**","--","400"
"2018","Mississippi","45 to 49","--","30,129","--","--","--"
"2018","Mississippi","50 to 54","11**","29,926","36.76**","--","143"
"2018","Mississippi","55 to 59","--","31,368","--","--","--"
"2018","Mississippi","60 to 64","--","28,934","--","--","--"
"2018","Mississippi","65 to 69","--","22,575","--","--","--"
"2018","Mississippi","70 to 74","--","13,877","--","--","--"
"2018","Mississippi","75 to 79","--","8,109","--","--","--"
"2018","Mississippi","80 to 84","0**","4,617","0.00**","--","--"
"2018","Mississippi","85+","0**","3,532","0.00**","--","--"
"2018","Missouri","0 to 4","0**","27,569","0.00**","--","--"
"2018","Missouri","5 to 9","--","27,114","--","--","--"
"2018","Missouri","10 to 14","--","26,969","--","--","--"
"2018","Missouri","15 to 19","40","27,483","145.55","--","1,909"
"2018","Missouri","20 to 24","66","29,230","225.80","--","2,829"
"2018","Missouri","25 to 29","66","31,427","210.01","--","2,514"
"2018","Missouri","30 to 34","33","24,131","136.75","--","1,111"
"2018","Missouri","35 to 39","34","22,122","153.69","--","954"
"2018","Missouri","40 to 44","29","18,866","153.72","--","689"
"2018","Missouri","45 to 49","11**","19,868","55.37**","--","203"
"2018","Missouri","50 to 54","--","19,933","--","--","--"
"2018","Missouri","55 to 59","12**","20,589","58.28**","--","104"
"2018","Missouri","60 to 64","--","17,622","--","--","--"
"2018","Missouri","65 to 69","--","12,438","--","--","--"
"2018","Missouri","70 to 74","0**","8,282","0.00**","--","--"
"2018","Missouri","75 to 79","0**","5,316","0.00**","--","--"
"2018","Missouri","80 to 84","0**","3,209","0.00**","--","--"
"2018","Missouri","85+","0**","2,617","0.00**","--","--"
"2018","Montana","0 to 4","0**","267","0.00**","--","--"
"2018","Montana","5 to 9","0**","235","0.00**","--","--"
"2018","Montana","10 to 14","0**","225","0.00**","--","--"
"2018","Montana","15 to 19","0**","293","0.00**","--","--"
"2018","Montana","20 to 24","0**","492","0.00**","--","--"
"2018","Montana","25 to 29","0**","515","0.00**","--","--"
"2018","Montana","30 to 34","0**","374","0.00**","--","--"
"2018","Montana","35 to 39","0**","347","0.00**","--","--"
"2018","Montana","40 to 44","0**","219","0.00**","--","--"
"2018","Montana","45 to 49","0**","165","0.00**","--","--"
"2018","Montana","50 to 54","0**","189","0.00**","--","--"
"2018","Montana","55 to 59","0**","137","0.00**","--","--"
"2018","Montana","60 to 64","0**","114","0.00**","--","--"
"2018","Montana","65 to 69","0**","79","0.00**","--","--"
"2018","Montana","70 to 74","0**","34","0.00**","--","--"
"2018","Montana","75 to 79","0**","20","0.00**","--","--"
"2018","Montana","80 to 84","0**","11","0.00**","--","--"
"2018","Montana","85+","0**","11","0.00**","--","--"
"2018","Nebraska","0 to 4","0**","4,859","0.00**","--","--"
"2018","Nebraska","5 to 9","0**","4,497","0.00**","--","--"
"2018","Nebraska","10 to 14","0**","4,262","0.00**","--","--"
"2018","Nebraska","15 to 19","0**","4,102","0.00**","--","--"
"2018","Nebraska","20 to 24","--","4,557","--","--","--"
"2018","Nebraska","25 to 29","--","4,692","--","--","--"
