"Year","State","Race","Ethnicity","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2019","Maryland","White","Hispanic","--","57,933","--","--","--"
"2019","Maryland","Black","Non-Hispanic","151","195,382","77.28","--","6,512"
"2019","Maryland","Black","Hispanic","--","8,086","--","--","--"
"2019","Maryland","Black","Unknown","--","--","--","--","--"
"2019","Maryland","American Indian / Alaska Native","Non-Hispanic","0**","1,412","0.00**","--","--"
"2019","Maryland","American Indian / Alaska Native","Hispanic","0**","2,310","0.00**","--","--"
"2019","Maryland","Asian","Non-Hispanic","--","37,035","--","--","--"
"2019","Maryland","Asian","Hispanic","0**","798","0.00**","--","--"
"2019","Maryland","HI Native / Pacific Islander","Non-Hispanic","0**","290","0.00**","--","--"
"2019","Maryland","HI Native / Pacific Islander","Hispanic","0**","308","0.00**","--","--"
"2019","Maryland","More than One Race","Non-Hispanic","0**","21,904","0.00**","--","--"
"2019","Maryland","More than One Race","Hispanic","0**","3,402","0.00**","--","--"
"2019","Massachusetts","White","Non-Hispanic","15**","513,748","2.92**","--","639"
"2019","Massachusetts","White","Hispanic","14**","93,024","15.05**","--","620"
"2019","Massachusetts","Black","Non-Hispanic","16**","64,926","24.64**","--","687"
"2019","Massachusetts","Black","Hispanic","--","16,366","--","--","--"
"2019","Massachusetts","Black","Unknown","--","--","--","--","--"
"2019","Massachusetts","American Indian / Alaska Native","Non-Hispanic","0**","1,465","0.00**","--","--"
"2019","Massachusetts","American Indian / Alaska Native","Hispanic","0**","2,800","0.00**","--","--"
"2019","Massachusetts","Asian","Non-Hispanic","--","67,704","--","--","--"
"2019","Massachusetts","Asian","Hispanic","0**","1,216","0.00**","--","--"
"2019","Massachusetts","HI Native / Pacific Islander","Non-Hispanic","0**","325","0.00**","--","--"
"2019","Massachusetts","HI Native / Pacific Islander","Hispanic","0**","581","0.00**","--","--"
"2019","Massachusetts","More than One Race","Non-Hispanic","0**","22,046","0.00**","--","--"
"2019","Massachusetts","More than One Race","Hispanic","0**","7,793","0.00**","--","--"
"2019","Michigan","White","Non-Hispanic","62","745,601","8.32","--","2,689"
"2019","Michigan","White","Hispanic","14**","65,524","21.37**","--","615"
"2019","Michigan","Black","Non-Hispanic","124","165,895","74.75","--","5,348"
"2019","Michigan","Black","Hispanic","--","5,219","--","--","--"
"2019","Michigan","American Indian / Alaska Native","Non-Hispanic","0**","7,093","0.00**","--","--"
"2019","Michigan","American Indian / Alaska Native","Hispanic","0**","2,326","0.00**","--","--"
"2019","Michigan","Asian","Non-Hispanic","--","47,316","--","--","--"
"2019","Michigan","Asian","Hispanic","0**","625","0.00**","--","--"
"2019","Michigan","HI Native / Pacific Islander","Non-Hispanic","0**","373","0.00**","--","--"
"2019","Michigan","HI Native / Pacific Islander","Hispanic","0**","219","0.00**","--","--"
"2019","Michigan","More than One Race","Non-Hispanic","--","37,736","--","--","--"
"2019","Michigan","More than One Race","Hispanic","--","4,367","--","--","--"
"2019","Minnesota","White","Non-Hispanic","38","415,389","9.15","--","1,677"
"2019","Minnesota","White","Hispanic","--","37,404","--","--","--"
"2019","Minnesota","Black","Non-Hispanic","25","46,508","53.75","--","1,084"
"2019","Minnesota","Black","Hispanic","0**","1,765","0.00**","--","--"
"2019","Minnesota","American Indian / Alaska Native","Non-Hispanic","--","7,465","--","--","--"
"2019","Minnesota","American Indian / Alaska Native","Hispanic","0**","2,007","0.00**","--","--"
"2019","Minnesota","Asian","Non-Hispanic","--","37,180","--","--","--"
"2019","Minnesota","Asian","Hispanic","0**","442","0.00**","--","--"
"2019","Minnesota","HI Native / Pacific Islander","Non-Hispanic","0**","322","0.00**","--","--"
"2019","Minnesota","HI Native / Pacific Islander","Hispanic","0**","159","0.00**","--","--"
"2019","Minnesota","More than One Race","Non-Hispanic","--","20,782","--","--","--"
"2019","Minnesota","More than One Race","Hispanic","0**","2,461","0.00**","--","--"
"2019","Mississippi","White","Non-Hispanic","39","162,422","24.01","--","1,684"
"2019","Mississippi","White","Hispanic","--","9,758","--","--","--"
"2019","Mississippi","Black","Non-Hispanic","103","138,369","74.44","--","4,469"
"2019","Mississippi","Black","Hispanic","0**","1,298","0.00**","--","--"
"2019","Mississippi","American Indian / Alaska Native","Non-Hispanic","0**","1,740","0.00**","--","--"
"2019","Mississippi","American Indian / Alaska Native","Hispanic","0**","407","0.00**","--","--"
"2019","Mississippi","Asian","Non-Hispanic","--","4,173","--","--","--"
"2019","Mississippi","Asian","Hispanic","0**","88","0.00**","--","--"
"2019","Mississippi","HI Native / Pacific Islander","Non-Hispanic","0**","146","0.00**","--","--"
"2019","Mississippi","HI Native / Pacific Islander","Hispanic","0**","59","0.00**","--","--"
"2019","Mississippi","More than One Race","Non-Hispanic","0**","5,104","0.00**","--","--"
"2019","Mississippi","More than One Race","Hispanic","0**","565","0.00**","--","--"
"2019","Missouri","White","Non-Hispanic","101","476,650","21.19","--","4,351"
"2019","Missouri","White","Hispanic","--","31,669","--","--","--"
"2019","Missouri","Black","Non-Hispanic","137","87,175","157.16","--","5,987"
"2019","Missouri","Black","Hispanic","--","1,952","--","--","--"
"2019","Missouri","American Indian / Alaska Native","Non-Hispanic","0**","3,070","0.00**","--","--"
"2019","Missouri","American Indian / Alaska Native","Hispanic","0**","1,125","0.00**","--","--"
"2019","Missouri","Asian","Non-Hispanic","--","18,979","--","--","--"
"2019","Missouri","Asian","Hispanic","0**","333","0.00**","--","--"
"2019","Missouri","HI Native / Pacific Islander","Non-Hispanic","--","1,122","--","--","--"
"2019","Missouri","HI Native / Pacific Islander","Hispanic","0**","257","0.00**","--","--"
"2019","Missouri","More than One Race","Non-Hispanic","--","19,851","--","--","--"
"2019","Missouri","More than One Race","Hispanic","0**","2,071","0.00**","--","--"
"2019","Montana","White","Non-Hispanic","20**","91,007","21.98**","--","875"
"2019","Montana","White","Hispanic","--","4,804","--","--","--"
"2019","Montana","Black","Non-Hispanic","--","1,106","--","--","--"
"2019","Montana","Black","Hispanic","0**","113","0.00**","--","--"
"2019","Montana","American Indian / Alaska Native","Non-Hispanic","--","7,783","--","--","--"
"2019","Montana","American Indian / Alaska Native","Hispanic","--","666","--","--","--"
"2019","Montana","Asian","Non-Hispanic","0**","1,812","0.00**","--","--"
"2019","Montana","Asian","Hispanic","0**","101","0.00**","--","--"
"2019","Montana","HI Native / Pacific Islander","Non-Hispanic","0**","107","0.00**","--","--"
"2019","Montana","HI Native / Pacific Islander","Hispanic","0**","22","0.00**","--","--"
"2019","Montana","More than One Race","Non-Hispanic","0**","4,172","0.00**","--","--"
"2019","Montana","More than One Race","Hispanic","0**","587","0.00**","--","--"
"2019","Nebraska","White","Non-Hispanic","21","156,077","13.46","--","902"
"2019","Nebraska","White","Hispanic","--","27,264","--","--","--"
"2019","Nebraska","Black","Non-Hispanic","11**","12,338","89.16**","--","472"
"2019","Nebraska","Black","Hispanic","0**","759","0.00**","--","--"
"2019","Nebraska","American Indian / Alaska Native","Non-Hispanic","--","2,155","--","--","--"
"2019","Nebraska","American Indian / Alaska Native","Hispanic","0**","1,443","0.00**","--","--"
"2019","Nebraska","Asian","Non-Hispanic","0**","7,562","0.00**","--","--"
"2019","Nebraska","Asian","Hispanic","0**","184","0.00**","--","--"
"2019","Nebraska","HI Native / Pacific Islander","Non-Hispanic","0**","189","0.00**","--","--"
"2019","Nebraska","HI Native / Pacific Islander","Hispanic","0**","123","0.00**","--","--"
"2019","Nebraska","More than One Race","Non-Hispanic","0**","6,113","0.00**","--","--"
"2019","Nebraska","More than One Race","Hispanic","0**","1,049","0.00**","--","--"
"2019","Nevada","White","Non-Hispanic","30","104,898","28.60","--","1,294"
"2019","Nevada","White","Hispanic","20**","103,855","19.26**","--","853"
"2019","Nevada","Black","Non-Hispanic","11**","31,028","35.45**","--","491"
"2019","Nevada","Black","Hispanic","0**","3,972","0.00**","--","--"
"2019","Nevada","American Indian / Alaska Native","Non-Hispanic","--","2,576","--","--","--"
"2019","Nevada","American Indian / Alaska Native","Hispanic","0**","3,336","0.00**","--","--"
"2019","Nevada","Asian","Non-Hispanic","--","20,918","--","--","--"
"2019","Nevada","Asian","Hispanic","0**","1,703","0.00**","--","--"
"2019","Nevada","HI Native / Pacific Islander","Non-Hispanic","0**","2,109","0.00**","--","--"
"2019","Nevada","HI Native / Pacific Islander","Hispanic","--","663","--","--","--"
"2019","Nevada","More than One Race","Non-Hispanic","--","14,700","--","--","--"
"2019","Nevada","More than One Race","Hispanic","0**","4,645","0.00**","--","--"
"2019","New Hampshire","White","Non-Hispanic","17**","121,098","14.04**","--","724"
"2019","New Hampshire","White","Hispanic","--","6,533","--","--","--"
"2019","New Hampshire","Black","Non-Hispanic","0**","2,920","0.00**","--","--"
"2019","New Hampshire","Black","Hispanic","0**","627","0.00**","--","--"
"2019","New Hampshire","American Indian / Alaska Native","Non-Hispanic","0**","358","0.00**","--","--"
"2019","New Hampshire","American Indian / Alaska Native","Hispanic","0**","139","0.00**","--","--"
"2019","New Hampshire","Asian","Non-Hispanic","0**","5,371","0.00**","--","--"
"2019","New Hampshire","Asian","Hispanic","0**","48","0.00**","--","--"
"2019","New Hampshire","HI Native / Pacific Islander","Non-Hispanic","0**","39","0.00**","--","--"
"2019","New Hampshire","HI Native / Pacific Islander","Hispanic","0**","39","0.00**","--","--"
"2019","New Hampshire","More than One Race","Non-Hispanic","--","3,495","--","--","--"
"2019","New Hampshire","More than One Race","Hispanic","0**","416","0.00**","--","--"
"2019","New Jersey","White","Non-Hispanic","--","427,969","--","--","--"
"2019","New Jersey","White","Hispanic","10**","173,509","5.76**","--","443"
"2019","New Jersey","Black","Non-Hispanic","50","130,361","38.36","--","2,194"
"2019","New Jersey","Black","Hispanic","--","23,005","--","--","--"
"2019","New Jersey","American Indian / Alaska Native","Non-Hispanic","0**","1,435","0.00**","--","--"
"2019","New Jersey","American Indian / Alaska Native","Hispanic","0**","4,742","0.00**","--","--"
"2019","New Jersey","Asian","Non-Hispanic","0**","76,782","0.00**","--","--"
"2019","New Jersey","Asian","Hispanic","0**","1,944","0.00**","--","--"
"2019","New Jersey","HI Native / Pacific Islander","Non-Hispanic","0**","336","0.00**","--","--"
"2019","New Jersey","HI Native / Pacific Islander","Hispanic","0**","666","0.00**","--","--"
"2019","New Jersey","More than One Race","Non-Hispanic","--","19,851","--","--","--"
"2019","New Jersey","More than One Race","Hispanic","--","7,569","--","--","--"
"2019","New Mexico","White","Non-Hispanic","20**","59,130","33.82**","--","863"
"2019","New Mexico","White","Hispanic","44","118,812","37.03","--","1,905"
"2019","New Mexico","Black","Non-Hispanic","--","5,143","--","--","--"
"2019","New Mexico","Black","Hispanic","--","2,379","--","--","--"
"2019","New Mexico","American Indian / Alaska Native","Non-Hispanic","--","21,998","--","--","--"
"2019","New Mexico","American Indian / Alaska Native","Hispanic","--","5,257","--","--","--"
"2019","New Mexico","Asian","Non-Hispanic","--","3,407","--","--","--"
"2019","New Mexico","Asian","Hispanic","0**","608","0.00**","--","--"
"2019","New Mexico","HI Native / Pacific Islander","Non-Hispanic","0**","166","0.00**","--","--"
"2019","New Mexico","HI Native / Pacific Islander","Hispanic","0**","237","0.00**","--","--"
"2019","New Mexico","More than One Race","Non-Hispanic","0**","4,900","0.00**","--","--"
"2019","New Mexico","More than One Race","Hispanic","0**","3,171","0.00**","--","--"
"2019","New York","White","Non-Hispanic","38","1,040,028","3.65","--","1,626"
"2019","New York","White","Hispanic","18**","323,608","5.56**","--","772"
"2019","New York","White","Unknown","--","--","--","--","--"
"2019","New York","Black","Non-Hispanic","67","316,528","21.17","--","2,893"
"2019","New York","Black","Hispanic","--","75,251","--","--","--"
"2019","New York","American Indian / Alaska Native","Non-Hispanic","0**","7,097","0.00**","--","--"
"2019","New York","American Indian / Alaska Native","Hispanic","0**","16,602","0.00**","--","--"
"2019","New York","Asian","Non-Hispanic","--","182,240","--","--","--"
"2019","New York","Asian","Hispanic","--","4,844","--","--","--"
"2019","New York","HI Native / Pacific Islander","Non-Hispanic","0**","1,061","0.00**","--","--"
"2019","New York","HI Native / Pacific Islander","Hispanic","0**","2,077","0.00**","--","--"
"2019","New York","More than One Race","Non-Hispanic","--","50,478","--","--","--"
"2019","New York","More than One Race","Hispanic","0**","20,756","0.00**","--","--"
"2019","North Carolina","White","Non-Hispanic","93","642,460","14.48","--","4,043"
"2019","North Carolina","White","Hispanic","19**","114,703","16.57**","--","826"
"2019","North Carolina","Black","Non-Hispanic","158","273,142","57.85","--","6,847"
"2019","North Carolina","Black","Hispanic","--","11,270","--","--","--"
"2019","North Carolina","American Indian / Alaska Native","Non-Hispanic","--","13,481","--","--","--"
"2019","North Carolina","American Indian / Alaska Native","Hispanic","0**","6,194","0.00**","--","--"
"2019","North Carolina","Asian","Non-Hispanic","--","35,815","--","--","--"
"2019","North Carolina","Asian","Hispanic","0**","1,174","0.00**","--","--"
"2019","North Carolina","HI Native / Pacific Islander","Non-Hispanic","0**","886","0.00**","--","--"
"2019","North Carolina","HI Native / Pacific Islander","Hispanic","0**","753","0.00**","--","--"
"2019","North Carolina","More than One Race","Non-Hispanic","--","32,852","--","--","--"
"2019","North Carolina","More than One Race","Hispanic","0**","5,228","0.00**","--","--"
"2019","North Dakota","White","Non-Hispanic","--","76,352","--","--","--"
"2019","North Dakota","White","Hispanic","0**","4,169","0.00**","--","--"
"2019","North Dakota","Black","Non-Hispanic","0**","3,881","0.00**","--","--"
"2019","North Dakota","Black","Hispanic","0**","207","0.00**","--","--"
"2019","North Dakota","American Indian / Alaska Native","Non-Hispanic","0**","5,313","0.00**","--","--"
"2019","North Dakota","American Indian / Alaska Native","Hispanic","0**","376","0.00**","--","--"
"2019","North Dakota","Asian","Non-Hispanic","0**","2,332","0.00**","--","--"
"2019","North Dakota","Asian","Hispanic","0**","38","0.00**","--","--"
"2019","North Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","74","0.00**","--","--"
"2019","North Dakota","HI Native / Pacific Islander","Hispanic","0**","17","0.00**","--","--"
"2019","North Dakota","More than One Race","Non-Hispanic","--","2,712","--","--","--"
"2019","North Dakota","More than One Race","Hispanic","0**","295","0.00**","--","--"
"2019","Ohio","White","Non-Hispanic","119","894,688","13.30","--","5,177"
"2019","Ohio","White","Hispanic","--","52,013","--","--","--"
"2019","Ohio","Black","Non-Hispanic","155","176,563","87.79","--","6,735"
"2019","Ohio","Black","Hispanic","0**","6,030","0.00**","--","--"
"2019","Ohio","American Indian / Alaska Native","Non-Hispanic","--","2,160","--","--","--"
"2019","Ohio","American Indian / Alaska Native","Hispanic","0**","1,360","0.00**","--","--"
"2019","Ohio","Asian","Non-Hispanic","--","36,513","--","--","--"
"2019","Ohio","Asian","Hispanic","0**","573","0.00**","--","--"
"2019","Ohio","HI Native / Pacific Islander","Non-Hispanic","0**","661","0.00**","--","--"
"2019","Ohio","HI Native / Pacific Islander","Hispanic","0**","256","0.00**","--","--"
"2019","Ohio","More than One Race","Non-Hispanic","--","41,321","--","--","--"
"2019","Ohio","More than One Race","Hispanic","0**","3,768","0.00**","--","--"
"2019","Oklahoma","White","Non-Hispanic","49","242,988","20.17","--","2,115"
"2019","Oklahoma","White","Hispanic","--","50,288","--","--","--"
"2019","Oklahoma","Black","Non-Hispanic","36","39,721","90.63","--","1,569"
"2019","Oklahoma","Black","Hispanic","0**","2,164","0.00**","--","--"
"2019","Oklahoma","American Indian / Alaska Native","Non-Hispanic","--","44,170","--","--","--"
"2019","Oklahoma","American Indian / Alaska Native","Hispanic","--","4,744","--","--","--"
"2019","Oklahoma","Asian","Non-Hispanic","0**","13,426","0.00**","--","--"
"2019","Oklahoma","Asian","Hispanic","0**","459","0.00**","--","--"
"2019","Oklahoma","HI Native / Pacific Islander","Non-Hispanic","--","1,013","--","--","--"
"2019","Oklahoma","HI Native / Pacific Islander","Hispanic","0**","196","0.00**","--","--"
"2019","Oklahoma","More than One Race","Non-Hispanic","--","31,969","--","--","--"
"2019","Oklahoma","More than One Race","Hispanic","0**","3,738","0.00**","--","--"
"2019","Oregon","White","Non-Hispanic","56","273,540","20.47","--","2,426"
"2019","Oregon","White","Hispanic","11**","70,797","15.54**","--","466"
"2019","Oregon","Black","Non-Hispanic","--","9,913","--","--","--"
"2019","Oregon","Black","Hispanic","0**","1,682","0.00**","--","--"
"2019","Oregon","American Indian / Alaska Native","Non-Hispanic","--","5,413","--","--","--"
"2019","Oregon","American Indian / Alaska Native","Hispanic","0**","4,008","0.00**","--","--"
"2019","Oregon","Asian","Non-Hispanic","--","24,643","--","--","--"
"2019","Oregon","Asian","Hispanic","0**","840","0.00**","--","--"
"2019","Oregon","HI Native / Pacific Islander","Non-Hispanic","0**","2,261","0.00**","--","--"
"2019","Oregon","HI Native / Pacific Islander","Hispanic","0**","310","0.00**","--","--"
"2019","Oregon","More than One Race","Non-Hispanic","--","22,479","--","--","--"
"2019","Oregon","More than One Race","Hispanic","--","4,415","--","--","--"
"2019","Pennsylvania","White","Non-Hispanic","90","900,144","10.00","--","3,856"
"2019","Pennsylvania","White","Hispanic","24","102,957","23.31","--","1,032"
"2019","Pennsylvania","Black","Non-Hispanic","143","172,150","83.07","--","6,181"
"2019","Pennsylvania","Black","Hispanic","--","19,780","--","--","--"
"2019","Pennsylvania","Black","Unknown","--","--","--","--","--"
"2019","Pennsylvania","American Indian / Alaska Native","Non-Hispanic","0**","1,931","0.00**","--","--"
"2019","Pennsylvania","American Indian / Alaska Native","Hispanic","0**","4,110","0.00**","--","--"
"2019","Pennsylvania","Asian","Non-Hispanic","--","56,621","--","--","--"
"2019","Pennsylvania","Asian","Hispanic","0**","1,158","0.00**","--","--"
"2019","Pennsylvania","HI Native / Pacific Islander","Non-Hispanic","0**","546","0.00**","--","--"
"2019","Pennsylvania","HI Native / Pacific Islander","Hispanic","0**","720","0.00**","--","--"
"2019","Pennsylvania","More than One Race","Non-Hispanic","--","34,269","--","--","--"
"2019","Pennsylvania","More than One Race","Hispanic","--","7,641","--","--","--"
"2019","Rhode Island","White","Non-Hispanic","--","79,182","--","--","--"
"2019","Rhode Island","White","Hispanic","0**","18,659","0.00**","--","--"
"2019","Rhode Island","Black","Non-Hispanic","0**","9,041","0.00**","--","--"
"2019","Rhode Island","Black","Hispanic","0**","3,731","0.00**","--","--"
"2019","Rhode Island","American Indian / Alaska Native","Non-Hispanic","0**","551","0.00**","--","--"
"2019","Rhode Island","American Indian / Alaska Native","Hispanic","0**","758","0.00**","--","--"
"2019","Rhode Island","Asian","Non-Hispanic","0**","5,761","0.00**","--","--"
"2019","Rhode Island","Asian","Hispanic","0**","197","0.00**","--","--"
"2019","Rhode Island","HI Native / Pacific Islander","Non-Hispanic","0**","92","0.00**","--","--"
"2019","Rhode Island","HI Native / Pacific Islander","Hispanic","0**","232","0.00**","--","--"
"2019","Rhode Island","More than One Race","Non-Hispanic","0**","4,046","0.00**","--","--"
"2019","Rhode Island","More than One Race","Hispanic","0**","1,241","0.00**","--","--"
"2019","South Carolina","White","Non-Hispanic","62","308,035","20.13","--","2,677"
"2019","South Carolina","White","Hispanic","--","32,747","--","--","--"
"2019","South Carolina","Black","Non-Hispanic","142","160,705","88.36","--","6,186"
"2019","South Carolina","Black","Hispanic","--","3,400","--","--","--"
"2019","South Carolina","American Indian / Alaska Native","Non-Hispanic","0**","2,142","0.00**","--","--"
"2019","South Carolina","American Indian / Alaska Native","Hispanic","0**","1,098","0.00**","--","--"
"2019","South Carolina","Asian","Non-Hispanic","0**","10,929","0.00**","--","--"
"2019","South Carolina","Asian","Hispanic","0**","326","0.00**","--","--"
"2019","South Carolina","HI Native / Pacific Islander","Non-Hispanic","0**","462","0.00**","--","--"
"2019","South Carolina","HI Native / Pacific Islander","Hispanic","0**","217","0.00**","--","--"
"2019","South Carolina","More than One Race","Non-Hispanic","--","13,928","--","--","--"
"2019","South Carolina","More than One Race","Hispanic","0**","1,598","0.00**","--","--"
"2019","South Dakota","White","Non-Hispanic","16**","72,154","22.18**","--","685"
"2019","South Dakota","White","Hispanic","0**","3,883","0.00**","--","--"
"2019","South Dakota","Black","Non-Hispanic","0**","2,536","0.00**","--","--"
"2019","South Dakota","Black","Hispanic","--","125","--","--","--"
"2019","South Dakota","American Indian / Alaska Native","Non-Hispanic","--","9,532","--","--","--"
"2019","South Dakota","American Indian / Alaska Native","Hispanic","0**","567","0.00**","--","--"
"2019","South Dakota","Asian","Non-Hispanic","0**","2,696","0.00**","--","--"
"2019","South Dakota","Asian","Hispanic","0**","30","0.00**","--","--"
"2019","South Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","82","0.00**","--","--"
"2019","South Dakota","HI Native / Pacific Islander","Hispanic","0**","36","0.00**","--","--"
"2019","South Dakota","More than One Race","Non-Hispanic","--","2,962","--","--","--"
"2019","South Dakota","More than One Race","Hispanic","--","346","--","--","--"
"2019","Tennessee","White","Non-Hispanic","84","481,994","17.43","--","3,657"
"2019","Tennessee","White","Hispanic","--","42,723","--","--","--"
"2019","Tennessee","Black","Non-Hispanic","118","142,192","82.99","--","5,150"
"2019","Tennessee","Black","Hispanic","0**","2,690","0.00**","--","--"
"2019","Tennessee","American Indian / Alaska Native","Non-Hispanic","0**","2,069","0.00**","--","--"
"2019","Tennessee","American Indian / Alaska Native","Hispanic","0**","1,450","0.00**","--","--"
"2019","Tennessee","Asian","Non-Hispanic","--","14,257","--","--","--"
"2019","Tennessee","Asian","Hispanic","0**","367","0.00**","--","--"
"2019","Tennessee","HI Native / Pacific Islander","Non-Hispanic","0**","463","0.00**","--","--"
"2019","Tennessee","HI Native / Pacific Islander","Hispanic","0**","271","0.00**","--","--"
"2019","Tennessee","More than One Race","Non-Hispanic","--","17,819","--","--","--"
"2019","Tennessee","More than One Race","Hispanic","0**","1,980","0.00**","--","--"
"2019","Texas","White","Non-Hispanic","206","1,095,902","18.80","--","8,947"
"2019","Texas","White","Hispanic","234","1,411,228","16.58","--","10,229"
"2019","Texas","White","Unknown","--","--","--","--","--"
"2019","Texas","Black","Non-Hispanic","207","419,562","49.34","--","9,084"
"2019","Texas","Black","Hispanic","--","32,713","--","--","--"
"2019","Texas","American Indian / Alaska Native","Non-Hispanic","--","10,654","--","--","--"
"2019","Texas","American Indian / Alaska Native","Hispanic","--","27,956","--","--","--"
"2019","Texas","Asian","Non-Hispanic","12**","143,413","8.37**","--","522"
"2019","Texas","Asian","Hispanic","0**","6,822","0.00**","--","--"
"2019","Texas","HI Native / Pacific Islander","Non-Hispanic","0**","3,096","0.00**","--","--"
"2019","Texas","HI Native / Pacific Islander","Hispanic","0**","2,160","0.00**","--","--"
"2019","Texas","More than One Race","Non-Hispanic","--","60,025","--","--","--"
"2019","Texas","More than One Race","Hispanic","0**","21,760","0.00**","--","--"
"2019","Utah","White","Non-Hispanic","53","307,831","17.22","--","2,305"
"2019","Utah","White","Hispanic","--","59,862","--","--","--"
"2019","Utah","Black","Non-Hispanic","--","5,609","--","--","--"
"2019","Utah","Black","Hispanic","0**","1,408","0.00**","--","--"
"2019","Utah","American Indian / Alaska Native","Non-Hispanic","--","4,120","--","--","--"
"2019","Utah","American Indian / Alaska Native","Hispanic","0**","2,503","0.00**","--","--"
"2019","Utah","Asian","Non-Hispanic","--","12,013","--","--","--"
"2019","Utah","Asian","Hispanic","0**","656","0.00**","--","--"
"2019","Utah","HI Native / Pacific Islander","Non-Hispanic","--","4,653","--","--","--"
"2019","Utah","HI Native / Pacific Islander","Hispanic","0**","350","0.00**","--","--"
"2019","Utah","More than One Race","Non-Hispanic","--","12,518","--","--","--"
"2019","Utah","More than One Race","Hispanic","--","2,628","--","--","--"
"2019","Vermont","White","Non-Hispanic","--","64,685","--","--","--"
"2019","Vermont","White","Hispanic","0**","2,055","0.00**","--","--"
"2019","Vermont","Black","Non-Hispanic","--","1,696","--","--","--"
"2019","Vermont","Black","Hispanic","0**","137","0.00**","--","--"
"2019","Vermont","American Indian / Alaska Native","Non-Hispanic","0**","196","0.00**","--","--"
"2019","Vermont","American Indian / Alaska Native","Hispanic","0**","75","0.00**","--","--"
"2019","Vermont","Asian","Non-Hispanic","0**","2,475","0.00**","--","--"
"2019","Vermont","Asian","Hispanic","0**","24","0.00**","--","--"
"2019","Vermont","HI Native / Pacific Islander","Non-Hispanic","0**","33","0.00**","--","--"
"2019","Vermont","HI Native / Pacific Islander","Hispanic","0**","7","0.00**","--","--"
"2019","Vermont","More than One Race","Non-Hispanic","0**","1,890","0.00**","--","--"
"2019","Vermont","More than One Race","Hispanic","0**","214","0.00**","--","--"
"2019","Virginia","White","Non-Hispanic","76","520,845","14.59","--","3,288"
"2019","Virginia","White","Hispanic","--","90,038","--","--","--"
"2019","Virginia","Black","Non-Hispanic","99","192,107","51.53","--","4,321"
"2019","Virginia","Black","Hispanic","--","8,877","--","--","--"
"2019","Virginia","American Indian / Alaska Native","Non-Hispanic","--","2,657","--","--","--"
"2019","Virginia","American Indian / Alaska Native","Hispanic","0**","3,267","0.00**","--","--"
"2019","Virginia","Asian","Non-Hispanic","--","58,753","--","--","--"
"2019","Virginia","Asian","Hispanic","0**","1,241","0.00**","--","--"
"2019","Virginia","HI Native / Pacific Islander","Non-Hispanic","0**","828","0.00**","--","--"
"2019","Virginia","HI Native / Pacific Islander","Hispanic","0**","378","0.00**","--","--"
"2019","Virginia","More than One Race","Non-Hispanic","--","36,398","--","--","--"
"2019","Virginia","More than One Race","Hispanic","0**","5,371","0.00**","--","--"
"2019","Washington","White","Non-Hispanic","56","450,005","12.44","--","2,413"
"2019","Washington","White","Hispanic","22","119,582","18.40","--","978"
"2019","Washington","Black","Non-Hispanic","19**","36,855","51.55**","--","833"
"2019","Washington","Black","Hispanic","0**","4,122","0.00**","--","--"
"2019","Washington","American Indian / Alaska Native","Non-Hispanic","--","11,328","--","--","--"
"2019","Washington","American Indian / Alaska Native","Hispanic","--","5,992","--","--","--"
"2019","Washington","Asian","Non-Hispanic","--","75,615","--","--","--"
"2019","Washington","Asian","Hispanic","0**","2,072","0.00**","--","--"
"2019","Washington","HI Native / Pacific Islander","Non-Hispanic","--","6,916","--","--","--"
"2019","Washington","HI Native / Pacific Islander","Hispanic","0**","776","0.00**","--","--"
"2019","Washington","More than One Race","Non-Hispanic","--","48,203","--","--","--"
"2019","Washington","More than One Race","Hispanic","--","8,670","--","--","--"
"2019","West Virginia","White","Non-Hispanic","32","156,071","20.50","--","1,392"
"2019","West Virginia","White","Hispanic","0**","3,422","0.00**","--","--"
"2019","West Virginia","Black","Non-Hispanic","--","8,753","--","--","--"
"2019","West Virginia","Black","Hispanic","0**","318","0.00**","--","--"
"2019","West Virginia","American Indian / Alaska Native","Non-Hispanic","0**","349","0.00**","--","--"
"2019","West Virginia","American Indian / Alaska Native","Hispanic","0**","63","0.00**","--","--"
"2019","West Virginia","Asian","Non-Hispanic","0**","2,131","0.00**","--","--"
"2019","West Virginia","Asian","Hispanic","0**","55","0.00**","--","--"
"2019","West Virginia","HI Native / Pacific Islander","Non-Hispanic","0**","48","0.00**","--","--"
"2019","West Virginia","HI Native / Pacific Islander","Hispanic","0**","15","0.00**","--","--"
"2019","West Virginia","More than One Race","Non-Hispanic","--","4,690","--","--","--"
"2019","West Virginia","More than One Race","Hispanic","0**","253","0.00**","--","--"
"2019","Wisconsin","White","Non-Hispanic","43","467,736","9.19","--","1,852"
"2019","Wisconsin","White","Hispanic","13**","49,596","26.21**","--","569"
"2019","Wisconsin","Black","Non-Hispanic","28","49,348","56.74","--","1,229"
"2019","Wisconsin","Black","Hispanic","0**","2,700","0.00**","--","--"
"2019","Wisconsin","American Indian / Alaska Native","Non-Hispanic","--","5,995","--","--","--"
"2019","Wisconsin","American Indian / Alaska Native","Hispanic","--","1,990","--","--","--"
"2019","Wisconsin","Asian","Non-Hispanic","--","26,600","--","--","--"
