Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Percent,Population
"Linkage to HIV medical care","2011","Pennsylvania","42","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Pennsylvania","42","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Pennsylvania","42","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Pennsylvania","42","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Puerto Rico","72","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Puerto Rico","72","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Puerto Rico","72","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Puerto Rico","72","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Puerto Rico","72","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Puerto Rico","72","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Rhode Island","44","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Rhode Island","44","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Rhode Island","44","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Rhode Island","44","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Rhode Island","44","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Rhode Island","44","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Carolina","45","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Carolina","45","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Carolina","45","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Carolina","45","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Carolina","45","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Carolina","45","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Dakota","46","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Dakota","46","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Dakota","46","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Dakota","46","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Dakota","46","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Dakota","46","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Tennessee","47","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Tennessee","47","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Tennessee","47","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Tennessee","47","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Tennessee","47","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Tennessee","47","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Texas","48","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Texas","48","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Texas","48","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Texas","48","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Texas","48","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Texas","48","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","U.S. Virgin Islands","78","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","U.S. Virgin Islands","78","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","U.S. Virgin Islands","78","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","U.S. Virgin Islands","78","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","U.S. Virgin Islands","78","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","U.S. Virgin Islands","78","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Utah","49","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Utah","49","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Utah","49","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Utah","49","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Utah","49","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Utah","49","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Vermont","50","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Vermont","50","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Vermont","50","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Vermont","50","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Vermont","50","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Vermont","50","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Virginia","51","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Virginia","51","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Virginia","51","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Virginia","51","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Virginia","51","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Virginia","51","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Washington","53","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Washington","53","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Washington","53","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Washington","53","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Washington","53","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Washington","53","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","West Virginia","54","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","West Virginia","54","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","West Virginia","54","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","West Virginia","54","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","West Virginia","54","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","West Virginia","54","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wisconsin","55","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wisconsin","55","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wisconsin","55","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wisconsin","55","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wisconsin","55","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wisconsin","55","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wyoming","56","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wyoming","56","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wyoming","56","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wyoming","56","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wyoming","56","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wyoming","56","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alabama","01","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alabama","01","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alabama","01","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alabama","01","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alabama","01","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alabama","01","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alaska","02","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alaska","02","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alaska","02","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alaska","02","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alaska","02","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alaska","02","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","American Samoa","60","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","American Samoa","60","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","American Samoa","60","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","American Samoa","60","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","American Samoa","60","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","American Samoa","60","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arizona","04","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arizona","04","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arizona","04","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arizona","04","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arizona","04","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arizona","04","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arkansas","05","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arkansas","05","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arkansas","05","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arkansas","05","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arkansas","05","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arkansas","05","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","California","06","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","California","06","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","California","06","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","California","06","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","California","06","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","California","06","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Colorado","08","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Colorado","08","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Colorado","08","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Colorado","08","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Colorado","08","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Colorado","08","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Connecticut","09","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Connecticut","09","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Connecticut","09","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Connecticut","09","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Connecticut","09","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Connecticut","09","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Delaware","10","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Delaware","10","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Delaware","10","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Delaware","10","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Delaware","10","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Delaware","10","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","District of Columbia","11","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","District of Columbia","11","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","District of Columbia","11","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","District of Columbia","11","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","District of Columbia","11","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","District of Columbia","11","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Florida","12","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Florida","12","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Florida","12","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Florida","12","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Florida","12","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Florida","12","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Georgia","13","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Georgia","13","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Georgia","13","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Georgia","13","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Georgia","13","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Georgia","13","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Guam","66","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Guam","66","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Guam","66","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Guam","66","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Guam","66","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Guam","66","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Hawaii","15","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Hawaii","15","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Hawaii","15","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Hawaii","15","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Hawaii","15","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Hawaii","15","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Idaho","16","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Idaho","16","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Idaho","16","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Idaho","16","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Idaho","16","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Idaho","16","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Illinois","17","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Illinois","17","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Illinois","17","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Illinois","17","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Illinois","17","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Illinois","17","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Indiana","18","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Indiana","18","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Indiana","18","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Indiana","18","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Indiana","18","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Indiana","18","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Iowa","19","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Iowa","19","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Iowa","19","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Iowa","19","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Iowa","19","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Iowa","19","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Kansas","20","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Kansas","20","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Kansas","20","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Kansas","20","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Kansas","20","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Kansas","20","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Kentucky","21","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Kentucky","21","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Kentucky","21","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Kentucky","21","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Kentucky","21","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Kentucky","21","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Louisiana","22","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Louisiana","22","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Louisiana","22","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Louisiana","22","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Louisiana","22","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Louisiana","22","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Maine","23","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Maine","23","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Maine","23","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Maine","23","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Maine","23","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Maine","23","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Maryland","24","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Maryland","24","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Maryland","24","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Maryland","24","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Maryland","24","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Maryland","24","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Massachusetts","25","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Massachusetts","25","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Massachusetts","25","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Massachusetts","25","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Massachusetts","25","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Massachusetts","25","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Michigan","26","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Michigan","26","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Michigan","26","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Michigan","26","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Michigan","26","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Michigan","26","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Minnesota","27","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Minnesota","27","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Minnesota","27","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Minnesota","27","35-44","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Minnesota","27","25-34","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Minnesota","27","13-24","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Mississippi","28","65+","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Mississippi","28","55-64","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Mississippi","28","45-54","All races/ethnicities","Both sexes","Data not available","Data not available","NA"
