Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Percent,Population
"Linkage to HIV medical care","2012","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","California","06","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","California","06","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Delaware","10","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Delaware","10","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Florida","12","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Florida","12","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Guam","66","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Guam","66","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Maine","23","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Maine","23","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Montana","30","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Montana","30","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","New York","36","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","New York","36","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Northern Mariana Islands","69","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Northern Mariana Islands","69","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Palau","70","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Palau","70","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Puerto Rico","72","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Puerto Rico","72","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","South Carolina","45","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","South Carolina","45","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","South Dakota","46","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","South Dakota","46","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Tennessee","47","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Tennessee","47","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Texas","48","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Texas","48","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","U.S. Virgin Islands","78","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","U.S. Virgin Islands","78","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Utah","49","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Utah","49","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Vermont","50","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Vermont","50","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Virginia","51","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Virginia","51","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Washington","53","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Washington","53","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","West Virginia","54","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","West Virginia","54","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Wyoming","56","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2012","Wyoming","56","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Alabama","01","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","American Samoa","60","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","American Samoa","60","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","California","06","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","California","06","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Colorado","08","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Connecticut","09","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Connecticut","09","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Delaware","10","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Delaware","10","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Florida","12","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Florida","12","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Georgia","13","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Georgia","13","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Guam","66","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Guam","66","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Hawaii","15","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Hawaii","15","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Idaho","16","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Idaho","16","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Illinois","17","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Illinois","17","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Kentucky","21","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Kentucky","21","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Louisiana","22","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Louisiana","22","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Maine","23","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Maine","23","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Maryland","24","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Maryland","24","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Massachusetts","25","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Michigan","26","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Michigan","26","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Minnesota","27","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Minnesota","27","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Mississippi","28","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Mississippi","28","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Missouri","29","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Missouri","29","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Montana","30","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Montana","30","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Nebraska","31","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Nebraska","31","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","New York","36","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","New York","36","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Northern Mariana Islands","69","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Northern Mariana Islands","69","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Palau","70","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Palau","70","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Puerto Rico","72","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Puerto Rico","72","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Rhode Island","44","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Carolina","45","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Carolina","45","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Dakota","46","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","South Dakota","46","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Tennessee","47","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Tennessee","47","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Texas","48","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Texas","48","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","U.S. Virgin Islands","78","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","U.S. Virgin Islands","78","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Utah","49","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Utah","49","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Vermont","50","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Vermont","50","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Virginia","51","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Virginia","51","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Washington","53","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Washington","53","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","West Virginia","54","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","West Virginia","54","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wisconsin","55","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wyoming","56","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2011","Wyoming","56","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alabama","01","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alabama","01","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alaska","02","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Alaska","02","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","American Samoa","60","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","American Samoa","60","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arizona","04","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arizona","04","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arkansas","05","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Arkansas","05","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","California","06","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","California","06","Ages 13 years and older","All races/ethnicities","Male","Data not available","Data not available","NA"
"Linkage to HIV medical care","2010","Colorado","08","Ages 13 years and older","All races/ethnicities","Female","Data not available","Data not available","NA"
