Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Age Group,Age Group Code,Deaths,Population,Crude Rate
,2018,2018,Colon and Rectum,21041-21052,Arizona,04,70-74 years,70-74,150,322036,46.6
,2018,2018,Colon and Rectum,21041-21052,Arkansas,05,45-49 years,45-49,18,184323,9.8
,2018,2018,Colon and Rectum,21041-21052,Arkansas,05,50-54 years,50-54,25,184573,13.5
,2018,2018,Colon and Rectum,21041-21052,Arkansas,05,55-59 years,55-59,49,198117,24.7
,2018,2018,Colon and Rectum,21041-21052,Arkansas,05,60-64 years ,60-64,56,184612,30.3
,2018,2018,Colon and Rectum,21041-21052,Arkansas,05,65-69 years,65-69,78,160584,48.6
,2018,2018,Colon and Rectum,21041-21052,Arkansas,05,70-74 years,70-74,61,130081,46.9
,2018,2018,Colon and Rectum,21041-21052,California,06,45-49 years,45-49,184,2583019,7.1
,2018,2018,Colon and Rectum,21041-21052,California,06,50-54 years,50-54,301,2517970,12
,2018,2018,Colon and Rectum,21041-21052,California,06,55-59 years,55-59,474,2530835,18.7
,2018,2018,Colon and Rectum,21041-21052,California,06,60-64 years ,60-64,535,2253553,23.7
,2018,2018,Colon and Rectum,21041-21052,California,06,65-69 years,65-69,630,1836866,34.3
,2018,2018,Colon and Rectum,21041-21052,California,06,70-74 years,70-74,680,1405430,48.4
,2018,2018,Colon and Rectum,21041-21052,Colorado,08,45-49 years,45-49,19,368661,5.2
,2018,2018,Colon and Rectum,21041-21052,Colorado,08,50-54 years,50-54,45,343303,13.1
,2018,2018,Colon and Rectum,21041-21052,Colorado,08,55-59 years,55-59,66,367896,17.9
,2018,2018,Colon and Rectum,21041-21052,Colorado,08,60-64 years ,60-64,63,341176,18.5
,2018,2018,Colon and Rectum,21041-21052,Colorado,08,65-69 years,65-69,75,285092,26.3
,2018,2018,Colon and Rectum,21041-21052,Colorado,08,70-74 years,70-74,80,208074,38.4
,2018,2018,Colon and Rectum,21041-21052,Connecticut,09,50-54 years,50-54,20,265385,7.5
,2018,2018,Colon and Rectum,21041-21052,Connecticut,09,55-59 years,55-59,33,275499,12
,2018,2018,Colon and Rectum,21041-21052,Connecticut,09,60-64 years ,60-64,48,246163,19.5
,2018,2018,Colon and Rectum,21041-21052,Connecticut,09,65-69 years,65-69,51,191056,26.7
,2018,2018,Colon and Rectum,21041-21052,Connecticut,09,70-74 years,70-74,69,151654,45.5
,2018,2018,Colon and Rectum,21041-21052,Delaware,10,55-59 years,55-59,20,69528,28.8
,2018,2018,Colon and Rectum,21041-21052,Delaware,10,60-64 years ,60-64,21,67071,31.3
,2018,2018,Colon and Rectum,21041-21052,Delaware,10,70-74 years,70-74,17,48220,35.3
,2018,2018,Colon and Rectum,21041-21052,Florida,12,45-49 years,45-49,123,1351635,9.1
,2018,2018,Colon and Rectum,21041-21052,Florida,12,50-54 years,50-54,203,1396195,14.5
,2018,2018,Colon and Rectum,21041-21052,Florida,12,55-59 years,55-59,288,1467658,19.6
,2018,2018,Colon and Rectum,21041-21052,Florida,12,60-64 years ,60-64,413,1365746,30.2
,2018,2018,Colon and Rectum,21041-21052,Florida,12,65-69 years,65-69,507,1249283,40.6
,2018,2018,Colon and Rectum,21041-21052,Florida,12,70-74 years,70-74,495,1093216,45.3
,2018,2018,Colon and Rectum,21041-21052,Georgia,13,45-49 years,45-49,88,723582,12.2
,2018,2018,Colon and Rectum,21041-21052,Georgia,13,50-54 years,50-54,115,698558,16.5
,2018,2018,Colon and Rectum,21041-21052,Georgia,13,55-59 years,55-59,182,686605,26.5
,2018,2018,Colon and Rectum,21041-21052,Georgia,13,60-64 years ,60-64,204,602040,33.9
,2018,2018,Colon and Rectum,21041-21052,Georgia,13,65-69 years,65-69,173,498367,34.7
,2018,2018,Colon and Rectum,21041-21052,Georgia,13,70-74 years,70-74,216,388167,55.6
,2018,2018,Colon and Rectum,21041-21052,Hawaii,15,55-59 years,55-59,19,94501,20.1
,2018,2018,Colon and Rectum,21041-21052,Hawaii,15,60-64 years ,60-64,18,92375,19.5
,2018,2018,Colon and Rectum,21041-21052,Hawaii,15,65-69 years,65-69,29,84434,34.3
,2018,2018,Colon and Rectum,21041-21052,Hawaii,15,70-74 years,70-74,30,67052,44.7
,2018,2018,Colon and Rectum,21041-21052,Idaho,16,60-64 years ,60-64,42,106401,39.5
,2018,2018,Colon and Rectum,21041-21052,Idaho,16,65-69 years,65-69,41,94323,43.5
,2018,2018,Colon and Rectum,21041-21052,Idaho,16,70-74 years,70-74,29,72716,39.9
,2018,2018,Colon and Rectum,21041-21052,Illinois,17,45-49 years,45-49,64,832914,7.7
,2018,2018,Colon and Rectum,21041-21052,Illinois,17,50-54 years,50-54,108,836939,12.9
,2018,2018,Colon and Rectum,21041-21052,Illinois,17,55-59 years,55-59,185,882916,21
,2018,2018,Colon and Rectum,21041-21052,Illinois,17,60-64 years ,60-64,231,805443,28.7
,2018,2018,Colon and Rectum,21041-21052,Illinois,17,65-69 years,65-69,267,653745,40.8
,2018,2018,Colon and Rectum,21041-21052,Illinois,17,70-74 years,70-74,289,489867,59
,2018,2018,Colon and Rectum,21041-21052,Indiana,18,45-49 years,45-49,35,423653,8.3
,2018,2018,Colon and Rectum,21041-21052,Indiana,18,50-54 years,50-54,63,425496,14.8
,2018,2018,Colon and Rectum,21041-21052,Indiana,18,55-59 years,55-59,98,455532,21.5
,2018,2018,Colon and Rectum,21041-21052,Indiana,18,60-64 years ,60-64,106,423506,25
,2018,2018,Colon and Rectum,21041-21052,Indiana,18,65-69 years,65-69,143,350436,40.8
,2018,2018,Colon and Rectum,21041-21052,Indiana,18,70-74 years,70-74,157,261299,60.1
,2018,2018,Colon and Rectum,21041-21052,Iowa,19,45-49 years,45-49,21,184438,11.4
,2018,2018,Colon and Rectum,21041-21052,Iowa,19,50-54 years,50-54,16,191294,8.4
,2018,2018,Colon and Rectum,21041-21052,Iowa,19,55-59 years,55-59,43,216537,19.9
,2018,2018,Colon and Rectum,21041-21052,Iowa,19,60-64 years ,60-64,40,204450,19.6
,2018,2018,Colon and Rectum,21041-21052,Iowa,19,65-69 years,65-69,75,172844,43.4
,2018,2018,Colon and Rectum,21041-21052,Iowa,19,70-74 years,70-74,66,126463,52.2
,2018,2018,Colon and Rectum,21041-21052,Kansas,20,45-49 years,45-49,22,169204,13
,2018,2018,Colon and Rectum,21041-21052,Kansas,20,50-54 years,50-54,33,171138,19.3
,2018,2018,Colon and Rectum,21041-21052,Kansas,20,55-59 years,55-59,53,193546,27.4
,2018,2018,Colon and Rectum,21041-21052,Kansas,20,60-64 years ,60-64,43,181753,23.7
,2018,2018,Colon and Rectum,21041-21052,Kansas,20,65-69 years,65-69,59,149993,39.3
,2018,2018,Colon and Rectum,21041-21052,Kansas,20,70-74 years,70-74,66,110914,59.5
,2018,2018,Colon and Rectum,21041-21052,Kentucky,21,45-49 years,45-49,32,289783,11
,2018,2018,Colon and Rectum,21041-21052,Kentucky,21,50-54 years,50-54,71,295326,24
,2018,2018,Colon and Rectum,21041-21052,Kentucky,21,55-59 years,55-59,74,311455,23.8
,2018,2018,Colon and Rectum,21041-21052,Kentucky,21,60-64 years ,60-64,98,290436,33.7
,2018,2018,Colon and Rectum,21041-21052,Kentucky,21,65-69 years,65-69,148,245323,60.3
,2018,2018,Colon and Rectum,21041-21052,Kentucky,21,70-74 years,70-74,113,187679,60.2
,2018,2018,Colon and Rectum,21041-21052,Louisiana,22,45-49 years,45-49,31,277432,11.2
,2018,2018,Colon and Rectum,21041-21052,Louisiana,22,50-54 years,50-54,55,289911,19
,2018,2018,Colon and Rectum,21041-21052,Louisiana,22,55-59 years,55-59,74,314347,23.5
,2018,2018,Colon and Rectum,21041-21052,Louisiana,22,60-64 years ,60-64,111,293984,37.8
,2018,2018,Colon and Rectum,21041-21052,Louisiana,22,65-69 years,65-69,130,242125,53.7
,2018,2018,Colon and Rectum,21041-21052,Louisiana,22,70-74 years,70-74,116,182176,63.7
,2018,2018,Colon and Rectum,21041-21052,Maine,23,55-59 years,55-59,19,108725,17.5
,2018,2018,Colon and Rectum,21041-21052,Maine,23,60-64 years ,60-64,23,105577,21.8
,2018,2018,Colon and Rectum,21041-21052,Maine,23,65-69 years,65-69,23,92176,25
,2018,2018,Colon and Rectum,21041-21052,Maine,23,70-74 years,70-74,31,71158,43.6
,2018,2018,Colon and Rectum,21041-21052,Maryland,24,45-49 years,45-49,39,406808,9.6
,2018,2018,Colon and Rectum,21041-21052,Maryland,24,50-54 years,50-54,65,432029,15
,2018,2018,Colon and Rectum,21041-21052,Maryland,24,55-59 years,55-59,99,442353,22.4
,2018,2018,Colon and Rectum,21041-21052,Maryland,24,60-64 years ,60-64,100,386124,25.9
,2018,2018,Colon and Rectum,21041-21052,Maryland,24,65-69 years,65-69,115,310997,37
,2018,2018,Colon and Rectum,21041-21052,Maryland,24,70-74 years,70-74,131,238678,54.9
,2018,2018,Colon and Rectum,21041-21052,Massachusetts,25,45-49 years,45-49,26,453420,5.7
,2018,2018,Colon and Rectum,21041-21052,Massachusetts,25,50-54 years,50-54,61,489265,12.5
,2018,2018,Colon and Rectum,21041-21052,Massachusetts,25,55-59 years,55-59,83,503693,16.5
,2018,2018,Colon and Rectum,21041-21052,Massachusetts,25,60-64 years ,60-64,92,453508,20.3
,2018,2018,Colon and Rectum,21041-21052,Massachusetts,25,65-69 years,65-69,95,371584,25.6
,2018,2018,Colon and Rectum,21041-21052,Massachusetts,25,70-74 years,70-74,96,286239,33.5
,2018,2018,Colon and Rectum,21041-21052,Michigan,26,45-49 years,45-49,73,640184,11.4
,2018,2018,Colon and Rectum,21041-21052,Michigan,26,50-54 years,50-54,94,670333,14
,2018,2018,Colon and Rectum,21041-21052,Michigan,26,55-59 years,55-59,155,726100,21.3
,2018,2018,Colon and Rectum,21041-21052,Michigan,26,60-64 years ,60-64,185,690482,26.8
,2018,2018,Colon and Rectum,21041-21052,Michigan,26,65-69 years,65-69,183,573527,31.9
,2018,2018,Colon and Rectum,21041-21052,Michigan,26,70-74 years,70-74,190,428153,44.4
,2018,2018,Colon and Rectum,21041-21052,Minnesota,27,45-49 years,45-49,21,342243,6.1
,2018,2018,Colon and Rectum,21041-21052,Minnesota,27,50-54 years,50-54,53,359787,14.7
,2018,2018,Colon and Rectum,21041-21052,Minnesota,27,55-59 years,55-59,55,400544,13.7
,2018,2018,Colon and Rectum,21041-21052,Minnesota,27,60-64 years ,60-64,74,361494,20.5
,2018,2018,Colon and Rectum,21041-21052,Minnesota,27,65-69 years,65-69,94,295274,31.8
,2018,2018,Colon and Rectum,21041-21052,Minnesota,27,70-74 years,70-74,88,213777,41.2
,2018,2018,Colon and Rectum,21041-21052,Mississippi,28,45-49 years,45-49,22,184662,11.9
,2018,2018,Colon and Rectum,21041-21052,Mississippi,28,50-54 years,50-54,40,184862,21.6
,2018,2018,Colon and Rectum,21041-21052,Mississippi,28,55-59 years,55-59,69,198695,34.7
,2018,2018,Colon and Rectum,21041-21052,Mississippi,28,60-64 years ,60-64,76,185972,40.9
,2018,2018,Colon and Rectum,21041-21052,Mississippi,28,65-69 years,65-69,90,156203,57.6
,2018,2018,Colon and Rectum,21041-21052,Mississippi,28,70-74 years,70-74,75,120253,62.4
,2018,2018,Colon and Rectum,21041-21052,Missouri,29,45-49 years,45-49,40,373217,10.7
,2018,2018,Colon and Rectum,21041-21052,Missouri,29,50-54 years,50-54,66,384551,17.2
,2018,2018,Colon and Rectum,21041-21052,Missouri,29,55-59 years,55-59,101,432075,23.4
,2018,2018,Colon and Rectum,21041-21052,Missouri,29,60-64 years ,60-64,126,397867,31.7
,2018,2018,Colon and Rectum,21041-21052,Missouri,29,65-69 years,65-69,121,330143,36.7
,2018,2018,Colon and Rectum,21041-21052,Missouri,29,70-74 years,70-74,133,254446,52.3
,2018,2018,Colon and Rectum,21041-21052,Montana,30,60-64 years ,60-64,19,77116,24.6
,2018,2018,Colon and Rectum,21041-21052,Montana,30,65-69 years,65-69,20,68632,29.1
,2018,2018,Colon and Rectum,21041-21052,Nebraska,31,50-54 years,50-54,20,112170,17.8
,2018,2018,Colon and Rectum,21041-21052,Nebraska,31,55-59 years,55-59,23,127301,18.1
,2018,2018,Colon and Rectum,21041-21052,Nebraska,31,60-64 years ,60-64,37,118433,31.2
,2018,2018,Colon and Rectum,21041-21052,Nebraska,31,65-69 years,65-69,40,99514,40.2
,2018,2018,Colon and Rectum,21041-21052,Nebraska,31,70-74 years,70-74,42,72171,58.2
,2018,2018,Colon and Rectum,21041-21052,Nevada,32,50-54 years,50-54,27,193207,14
,2018,2018,Colon and Rectum,21041-21052,Nevada,32,55-59 years,55-59,46,193697,23.7
,2018,2018,Colon and Rectum,21041-21052,Nevada,32,60-64 years ,60-64,52,180434,28.8
,2018,2018,Colon and Rectum,21041-21052,Nevada,32,65-69 years,65-69,49,158664,30.9
,2018,2018,Colon and Rectum,21041-21052,Nevada,32,70-74 years,70-74,69,130120,53
,2018,2018,Colon and Rectum,21041-21052,New Hampshire,33,55-59 years,55-59,21,112355,18.7
,2018,2018,Colon and Rectum,21041-21052,New Hampshire,33,60-64 years ,60-64,22,102145,21.5
,2018,2018,Colon and Rectum,21041-21052,New Hampshire,33,65-69 years,65-69,29,82816,35
,2018,2018,Colon and Rectum,21041-21052,New Hampshire,33,70-74 years,70-74,24,63340,37.9
,2018,2018,Colon and Rectum,21041-21052,New Jersey,34,45-49 years,45-49,43,627418,6.9
,2018,2018,Colon and Rectum,21041-21052,New Jersey,34,50-54 years,50-54,74,659032,11.2
,2018,2018,Colon and Rectum,21041-21052,New Jersey,34,55-59 years,55-59,111,671846,16.5
,2018,2018,Colon and Rectum,21041-21052,New Jersey,34,60-64 years ,60-64,154,590215,26.1
,2018,2018,Colon and Rectum,21041-21052,New Jersey,34,65-69 years,65-69,156,465880,33.5
,2018,2018,Colon and Rectum,21041-21052,New Jersey,34,70-74 years,70-74,177,365905,48.4
,2018,2018,Colon and Rectum,21041-21052,New Mexico,35,50-54 years,50-54,22,122722,17.9
,2018,2018,Colon and Rectum,21041-21052,New Mexico,35,55-59 years,55-59,33,140360,23.5
,2018,2018,Colon and Rectum,21041-21052,New Mexico,35,60-64 years ,60-64,29,135195,21.5
,2018,2018,Colon and Rectum,21041-21052,New Mexico,35,65-69 years,65-69,43,121509,35.4
,2018,2018,Colon and Rectum,21041-21052,New Mexico,35,70-74 years,70-74,39,94831,41.1
,2018,2018,Colon and Rectum,21041-21052,New York,36,45-49 years,45-49,97,1293271,7.5
,2018,2018,Colon and Rectum,21041-21052,New York,36,50-54 years,50-54,186,1369807,13.6
,2018,2018,Colon and Rectum,21041-21052,New York,36,55-59 years,55-59,209,1412148,14.8
,2018,2018,Colon and Rectum,21041-21052,New York,36,60-64 years ,60-64,266,1273818,20.9
,2018,2018,Colon and Rectum,21041-21052,New York,36,65-69 years,65-69,312,1047702,29.8
,2018,2018,Colon and Rectum,21041-21052,New York,36,70-74 years,70-74,325,806689,40.3
,2018,2018,Colon and Rectum,21041-21052,North Carolina,37,45-49 years,45-49,81,694793,11.7
,2018,2018,Colon and Rectum,21041-21052,North Carolina,37,50-54 years,50-54,96,677331,14.2
,2018,2018,Colon and Rectum,21041-21052,North Carolina,37,55-59 years,55-59,132,690917,19.1
,2018,2018,Colon and Rectum,21041-21052,North Carolina,37,60-64 years ,60-64,177,636458,27.8
,2018,2018,Colon and Rectum,21041-21052,North Carolina,37,65-69 years,65-69,202,549609,36.8
,2018,2018,Colon and Rectum,21041-21052,North Carolina,37,70-74 years,70-74,204,436582,46.7
,2018,2018,Colon and Rectum,21041-21052,Ohio,39,45-49 years,45-49,79,743522,10.6
,2018,2018,Colon and Rectum,21041-21052,Ohio,39,50-54 years,50-54,124,763545,16.2
,2018,2018,Colon and Rectum,21041-21052,Ohio,39,55-59 years,55-59,179,831974,21.5
,2018,2018,Colon and Rectum,21041-21052,Ohio,39,60-64 years ,60-64,219,794002,27.6
,2018,2018,Colon and Rectum,21041-21052,Ohio,39,65-69 years,65-69,266,656085,40.5
,2018,2018,Colon and Rectum,21041-21052,Ohio,39,70-74 years,70-74,260,489745,53.1
,2018,2018,Colon and Rectum,21041-21052,Oklahoma,40,45-49 years,45-49,27,232840,11.6
,2018,2018,Colon and Rectum,21041-21052,Oklahoma,40,50-54 years,50-54,44,228541,19.3
,2018,2018,Colon and Rectum,21041-21052,Oklahoma,40,55-59 years,55-59,67,254782,26.3
,2018,2018,Colon and Rectum,21041-21052,Oklahoma,40,60-64 years ,60-64,73,236362,30.9
,2018,2018,Colon and Rectum,21041-21052,Oklahoma,40,65-69 years,65-69,106,197223,53.7
,2018,2018,Colon and Rectum,21041-21052,Oklahoma,40,70-74 years,70-74,105,155406,67.6
,2018,2018,Colon and Rectum,21041-21052,Oregon,41,45-49 years,45-49,27,266027,10.1
,2018,2018,Colon and Rectum,21041-21052,Oregon,41,50-54 years,50-54,27,249909,10.8
,2018,2018,Colon and Rectum,21041-21052,Oregon,41,55-59 years,55-59,37,271578,13.6
,2018,2018,Colon and Rectum,21041-21052,Oregon,41,60-64 years ,60-64,62,274217,22.6
,2018,2018,Colon and Rectum,21041-21052,Oregon,41,65-69 years,65-69,88,251456,35
,2018,2018,Colon and Rectum,21041-21052,Oregon,41,70-74 years,70-74,83,191224,43.4
,2018,2018,Colon and Rectum,21041-21052,Pennsylvania,42,45-49 years,45-49,80,814710,9.8
,2018,2018,Colon and Rectum,21041-21052,Pennsylvania,42,50-54 years,50-54,107,872445,12.3
,2018,2018,Colon and Rectum,21041-21052,Pennsylvania,42,55-59 years,55-59,194,940325,20.6
,2018,2018,Colon and Rectum,21041-21052,Pennsylvania,42,60-64 years ,60-64,224,899772,24.9
,2018,2018,Colon and Rectum,21041-21052,Pennsylvania,42,65-69 years,65-69,294,745949,39.4
,2018,2018,Colon and Rectum,21041-21052,Pennsylvania,42,70-74 years,70-74,270,570661,47.3
,2018,2018,Colon and Rectum,21041-21052,Rhode Island,44,55-59 years,55-59,16,79815,20
,2018,2018,Colon and Rectum,21041-21052,Rhode Island,44,65-69 years,65-69,18,59293,30.4
,2018,2018,Colon and Rectum,21041-21052,Rhode Island,44,70-74 years,70-74,22,45566,48.3
,2018,2018,Colon and Rectum,21041-21052,South Carolina,45,45-49 years,45-49,36,318768,11.3
,2018,2018,Colon and Rectum,21041-21052,South Carolina,45,50-54 years,50-54,42,324545,12.9
,2018,2018,Colon and Rectum,21041-21052,South Carolina,45,55-59 years,55-59,60,341947,17.5
,2018,2018,Colon and Rectum,21041-21052,South Carolina,45,60-64 years ,60-64,110,327811,33.6
,2018,2018,Colon and Rectum,21041-21052,South Carolina,45,65-69 years,65-69,101,296384,34.1
,2018,2018,Colon and Rectum,21041-21052,South Carolina,45,70-74 years,70-74,106,239887,44.2
,2018,2018,Colon and Rectum,21041-21052,South Dakota,46,60-64 years ,60-64,18,57678,31.2
,2018,2018,Colon and Rectum,21041-21052,South Dakota,46,65-69 years,65-69,24,49636,48.4
,2018,2018,Colon and Rectum,21041-21052,South Dakota,46,70-74 years,70-74,16,33992,47.1
,2018,2018,Colon and Rectum,21041-21052,Tennessee,47,45-49 years,45-49,46,448107,10.3
,2018,2018,Colon and Rectum,21041-21052,Tennessee,47,50-54 years,50-54,79,444922,17.8
,2018,2018,Colon and Rectum,21041-21052,Tennessee,47,55-59 years,55-59,120,460580,26.1
,2018,2018,Colon and Rectum,21041-21052,Tennessee,47,60-64 years ,60-64,147,430047,34.2
,2018,2018,Colon and Rectum,21041-21052,Tennessee,47,65-69 years,65-69,153,365591,41.9
,2018,2018,Colon and Rectum,21041-21052,Tennessee,47,70-74 years,70-74,149,290307,51.3
,2018,2018,Colon and Rectum,21041-21052,Texas,48,45-49 years,45-49,177,1844542,9.6
,2018,2018,Colon and Rectum,21041-21052,Texas,48,50-54 years,50-54,253,1703065,14.9
,2018,2018,Colon and Rectum,21041-21052,Texas,48,55-59 years,55-59,394,1707730,23.1
,2018,2018,Colon and Rectum,21041-21052,Texas,48,60-64 years ,60-64,521,1503582,34.7
,2018,2018,Colon and Rectum,21041-21052,Texas,48,65-69 years,65-69,482,1208287,39.9
,2018,2018,Colon and Rectum,21041-21052,Texas,48,70-74 years,70-74,465,914913,50.8
,2018,2018,Colon and Rectum,21041-21052,Utah,49,55-59 years,55-59,25,157288,15.9
,2018,2018,Colon and Rectum,21041-21052,Utah,49,60-64 years ,60-64,31,145161,21.4
,2018,2018,Colon and Rectum,21041-21052,Utah,49,65-69 years,65-69,30,119085,25.2
,2018,2018,Colon and Rectum,21041-21052,Utah,49,70-74 years,70-74,35,88695,39.5
,2018,2018,Colon and Rectum,21041-21052,Virginia,51,45-49 years,45-49,44,564564,7.8
,2018,2018,Colon and Rectum,21041-21052,Virginia,51,50-54 years,50-54,86,573381,15
,2018,2018,Colon and Rectum,21041-21052,Virginia,51,55-59 years,55-59,126,588978,21.4
,2018,2018,Colon and Rectum,21041-21052,Virginia,51,60-64 years ,60-64,141,524446,26.9
,2018,2018,Colon and Rectum,21041-21052,Virginia,51,65-69 years,65-69,156,432868,36
,2018,2018,Colon and Rectum,21041-21052,Virginia,51,70-74 years,70-74,163,342193,47.6
,2018,2018,Colon and Rectum,21041-21052,Washington,53,45-49 years,45-49,34,479145,7.1
,2018,2018,Colon and Rectum,21041-21052,Washington,53,50-54 years,50-54,57,462998,12.3
,2018,2018,Colon and Rectum,21041-21052,Washington,53,55-59 years,55-59,79,495801,15.9
,2018,2018,Colon and Rectum,21041-21052,Washington,53,60-64 years ,60-64,112,469296,23.9
,2018,2018,Colon and Rectum,21041-21052,Washington,53,65-69 years,65-69,125,399206,31.3
,2018,2018,Colon and Rectum,21041-21052,Washington,53,70-74 years,70-74,122,302359,40.3
,2018,2018,Colon and Rectum,21041-21052,West Virginia,54,50-54 years,50-54,23,119004,19.3
,2018,2018,Colon and Rectum,21041-21052,West Virginia,54,55-59 years,55-59,38,128305,29.6
,2018,2018,Colon and Rectum,21041-21052,West Virginia,54,60-64 years ,60-64,42,130367,32.2
,2018,2018,Colon and Rectum,21041-21052,West Virginia,54,65-69 years,65-69,67,119184,56.2
,2018,2018,Colon and Rectum,21041-21052,West Virginia,54,70-74 years,70-74,52,91721,56.7
,2018,2018,Colon and Rectum,21041-21052,Wisconsin,55,45-49 years,45-49,34,357329,9.5
,2018,2018,Colon and Rectum,21041-21052,Wisconsin,55,50-54 years,50-54,48,390866,12.3
,2018,2018,Colon and Rectum,21041-21052,Wisconsin,55,55-59 years,55-59,57,432214,13.2
,2018,2018,Colon and Rectum,21041-21052,Wisconsin,55,60-64 years ,60-64,84,397775,21.1
,2018,2018,Colon and Rectum,21041-21052,Wisconsin,55,65-69 years,65-69,119,330476,36
,2018,2018,Colon and Rectum,21041-21052,Wisconsin,55,70-74 years,70-74,110,240336,45.8
,2018,2018,Colon and Rectum,21041-21052,Wyoming,56,70-74 years,70-74,17,24224,70.2
,2018,2018,Colon and Rectum,21041-21052,Puerto Rico,72,45-49 years,45-49,27,205960,13.1
,2018,2018,Colon and Rectum,21041-21052,Puerto Rico,72,50-54 years,50-54,36,216353,16.6
,2018,2018,Colon and Rectum,21041-21052,Puerto Rico,72,55-59 years,55-59,49,218178,22.5
,2018,2018,Colon and Rectum,21041-21052,Puerto Rico,72,60-64 years ,60-64,66,208110,31.7
,2018,2018,Colon and Rectum,21041-21052,Puerto Rico,72,65-69 years,65-69,101,188863,53.5
,2018,2018,Colon and Rectum,21041-21052,Puerto Rico,72,70-74 years,70-74,104,173064,60.1
,2019,2019,Colon and Rectum,21041-21052,Alabama,01,45-49 years,45-49,30,317397,9.5
,2019,2019,Colon and Rectum,21041-21052,Alabama,01,50-54 years,50-54,57,315751,18.1
,2019,2019,Colon and Rectum,21041-21052,Alabama,01,55-59 years,55-59,80,344491,23.2
,2019,2019,Colon and Rectum,21041-21052,Alabama,01,60-64 years ,60-64,107,326250,32.8
,2019,2019,Colon and Rectum,21041-21052,Alabama,01,65-69 years,65-69,129,279214,46.2
,2019,2019,Colon and Rectum,21041-21052,Alabama,01,70-74 years,70-74,122,226334,53.9
,2019,2019,Colon and Rectum,21041-21052,Alaska,02,55-59 years,55-59,16,48770,32.8
,2019,2019,Colon and Rectum,21041-21052,Alaska,02,70-74 years,70-74,18,24473,73.6
,2019,2019,Colon and Rectum,21041-21052,Arizona,04,45-49 years,45-49,27,423880,6.4
,2019,2019,Colon and Rectum,21041-21052,Arizona,04,50-54 years,50-54,53,409452,12.9
,2019,2019,Colon and Rectum,21041-21052,Arizona,04,55-59 years,55-59,104,436260,23.8
,2019,2019,Colon and Rectum,21041-21052,Arizona,04,60-64 years ,60-64,115,419525,27.4
,2019,2019,Colon and Rectum,21041-21052,Arizona,04,65-69 years,65-69,144,384966,37.4
,2019,2019,Colon and Rectum,21041-21052,Arizona,04,70-74 years,70-74,138,337876,40.8
,2019,2019,Colon and Rectum,21041-21052,Arkansas,05,45-49 years,45-49,25,183050,13.7
,2019,2019,Colon and Rectum,21041-21052,Arkansas,05,50-54 years,50-54,26,179763,14.5
,2019,2019,Colon and Rectum,21041-21052,Arkansas,05,55-59 years,55-59,56,198123,28.3
,2019,2019,Colon and Rectum,21041-21052,Arkansas,05,60-64 years ,60-64,81,186328,43.5
,2019,2019,Colon and Rectum,21041-21052,Arkansas,05,65-69 years,65-69,81,162935,49.7
,2019,2019,Colon and Rectum,21041-21052,Arkansas,05,70-74 years,70-74,70,134602,52
,2019,2019,Colon and Rectum,21041-21052,California,06,45-49 years,45-49,214,2541082,8.4
,2019,2019,Colon and Rectum,21041-21052,California,06,50-54 years,50-54,294,2487099,11.8
,2019,2019,Colon and Rectum,21041-21052,California,06,55-59 years,55-59,418,2527770,16.5
,2019,2019,Colon and Rectum,21041-21052,California,06,60-64 years ,60-64,597,2273345,26.3
,2019,2019,Colon and Rectum,21041-21052,California,06,65-69 years,65-69,588,1874173,31.4
,2019,2019,Colon and Rectum,21041-21052,California,06,70-74 years,70-74,650,1466674,44.3
,2019,2019,Colon and Rectum,21041-21052,Colorado,08,45-49 years,45-49,24,366540,6.5
,2019,2019,Colon and Rectum,21041-21052,Colorado,08,50-54 years,50-54,39,341817,11.4
,2019,2019,Colon and Rectum,21041-21052,Colorado,08,55-59 years,55-59,54,365200,14.8
,2019,2019,Colon and Rectum,21041-21052,Colorado,08,60-64 years ,60-64,73,345244,21.1
,2019,2019,Colon and Rectum,21041-21052,Colorado,08,65-69 years,65-69,84,292971,28.7
,2019,2019,Colon and Rectum,21041-21052,Colorado,08,70-74 years,70-74,70,220825,31.7
,2019,2019,Colon and Rectum,21041-21052,Connecticut,09,45-49 years,45-49,24,230710,10.4
,2019,2019,Colon and Rectum,21041-21052,Connecticut,09,50-54 years,50-54,19,257254,7.4
,2019,2019,Colon and Rectum,21041-21052,Connecticut,09,55-59 years,55-59,41,274874,14.9
,2019,2019,Colon and Rectum,21041-21052,Connecticut,09,60-64 years ,60-64,56,249877,22.4
,2019,2019,Colon and Rectum,21041-21052,Connecticut,09,65-69 years,65-69,52,195961,26.5
,2019,2019,Colon and Rectum,21041-21052,Connecticut,09,70-74 years,70-74,50,156123,32
,2019,2019,Colon and Rectum,21041-21052,Delaware,10,60-64 years ,60-64,18,68814,26.2
,2019,2019,Colon and Rectum,21041-21052,Delaware,10,65-69 years,65-69,19,61531,30.9
,2019,2019,Colon and Rectum,21041-21052,Delaware,10,70-74 years,70-74,21,50913,41.2
,2019,2019,Colon and Rectum,21041-21052,Florida,12,45-49 years,45-49,135,1344380,10
,2019,2019,Colon and Rectum,21041-21052,Florida,12,50-54 years,50-54,204,1372860,14.9
,2019,2019,Colon and Rectum,21041-21052,Florida,12,55-59 years,55-59,309,1489421,20.7
