Period,ST_NAME,NAME,Intent,Count,Rate,TTM_Date_Range,GEOID
2021,Wyoming,Goshen County,FA_Suicide,1-9,16.6,,56015
2021,Wyoming,Hot Springs County,FA_Suicide,0,0,,56017
2021,Wyoming,Johnson County,FA_Suicide,1-9,27,,56019
2021,Wyoming,Laramie County,FA_Suicide,23,22.8,,56021
2021,Wyoming,Lincoln County,FA_Suicide,1-9,16.3,,56023
2021,Wyoming,Natrona County,FA_Suicide,23,28.9,,56025
2021,Wyoming,Niobrara County,FA_Suicide,0,0,,56027
2021,Wyoming,Park County,FA_Suicide,11,36.5,,56029
2021,Wyoming,Platte County,FA_Suicide,1-9,23.2,,56031
2021,Wyoming,Sheridan County,FA_Suicide,1-9,22.6,,56033
2021,Wyoming,Sublette County,FA_Suicide,1-9,-999,,56035
2021,Wyoming,Sweetwater County,FA_Suicide,10,24,,56037
2021,Wyoming,Teton County,FA_Suicide,1-9,17.5,,56039
2021,Wyoming,Uinta County,FA_Suicide,1-9,-999,,56041
2021,Wyoming,Washakie County,FA_Suicide,1-9,24.8,,56043
2021,Wyoming,Weston County,FA_Suicide,0,0,,56045
2020,Alabama,Autauga County,FA_Suicide,1-9,8.699999999999999,,01001
2020,Alabama,Baldwin County,FA_Suicide,31,13.3,,01003
2020,Alabama,Barbour County,FA_Suicide,1-9,12.7,,01005
2020,Alabama,Bibb County,FA_Suicide,1-9,10,,01007
2020,Alabama,Blount County,FA_Suicide,1-9,12.6,,01009
2020,Alabama,Bullock County,FA_Suicide,0,0,,01011
2020,Alabama,Butler County,FA_Suicide,1-9,12.1,,01013
2020,Alabama,Calhoun County,FA_Suicide,21,18.1,,01015
2020,Alabama,Chambers County,FA_Suicide,1-9,14.4,,01017
2020,Alabama,Cherokee County,FA_Suicide,1-9,-999,,01019
2020,Alabama,Chilton County,FA_Suicide,1-9,10.4,,01021
2020,Alabama,Choctaw County,FA_Suicide,0,0,,01023
2020,Alabama,Clarke County,FA_Suicide,1-9,10.2,,01025
2020,Alabama,Clay County,FA_Suicide,1-9,12.9,,01027
2020,Alabama,Cleburne County,FA_Suicide,1-9,-999,,01029
2020,Alabama,Coffee County,FA_Suicide,12,22.4,,01031
2020,Alabama,Colbert County,FA_Suicide,1-9,12.4,,01033
2020,Alabama,Conecuh County,FA_Suicide,1-9,14.1,,01035
2020,Alabama,Coosa County,FA_Suicide,0,0,,01037
2020,Alabama,Covington County,FA_Suicide,1-9,13.3,,01039
2020,Alabama,Crenshaw County,FA_Suicide,1-9,11.9,,01041
2020,Alabama,Cullman County,FA_Suicide,15,17,,01043
2020,Alabama,Dale County,FA_Suicide,1-9,12.8,,01045
2020,Alabama,Dallas County,FA_Suicide,1-9,9.4,,01047
2020,Alabama,DeKalb County,FA_Suicide,10,14,,01049
2020,Alabama,Elmore County,FA_Suicide,11,12.5,,01051
2020,Alabama,Escambia County,FA_Suicide,1-9,12.1,,01053
2020,Alabama,Etowah County,FA_Suicide,15,14.5,,01055
2020,Alabama,Fayette County,FA_Suicide,1-9,11.1,,01057
2020,Alabama,Franklin County,FA_Suicide,1-9,-999,,01059
2020,Alabama,Geneva County,FA_Suicide,1-9,10.7,,01061
2020,Alabama,Greene County,FA_Suicide,1-9,9.800000000000001,,01063
2020,Alabama,Hale County,FA_Suicide,1-9,10.2,,01065
2020,Alabama,Henry County,FA_Suicide,1-9,12.9,,01067
2020,Alabama,Houston County,FA_Suicide,11,10.3,,01069
2020,Alabama,Jackson County,FA_Suicide,1-9,11.7,,01071
2020,Alabama,Jefferson County,FA_Suicide,61,9,,01073
2020,Alabama,Lamar County,FA_Suicide,1-9,11.1,,01075
2020,Alabama,Lauderdale County,FA_Suicide,14,14.9,,01077
2020,Alabama,Lawrence County,FA_Suicide,1-9,12.2,,01079
2020,Alabama,Lee County,FA_Suicide,16,9.199999999999999,,01081
2020,Alabama,Limestone County,FA_Suicide,1-9,10.2,,01083
2020,Alabama,Lowndes County,FA_Suicide,0,0,,01085
2020,Alabama,Macon County,FA_Suicide,1-9,10,,01087
2020,Alabama,Madison County,FA_Suicide,35,9,,01089
2020,Alabama,Marengo County,FA_Suicide,1-9,9.9,,01091
2020,Alabama,Marion County,FA_Suicide,1-9,14.6,,01093
2020,Alabama,Marshall County,FA_Suicide,14,14.3,,01095
2020,Alabama,Mobile County,FA_Suicide,27,6.5,,01097
2020,Alabama,Monroe County,FA_Suicide,1-9,12,,01099
2020,Alabama,Montgomery County,FA_Suicide,16,7,,01101
2020,Alabama,Morgan County,FA_Suicide,13,10.5,,01103
2020,Alabama,Perry County,FA_Suicide,1-9,10.8,,01105
2020,Alabama,Pickens County,FA_Suicide,1-9,10,,01107
2020,Alabama,Pike County,FA_Suicide,1-9,12.4,,01109
2020,Alabama,Randolph County,FA_Suicide,1-9,11.5,,01111
2020,Alabama,Russell County,FA_Suicide,10,16.9,,01113
2020,Alabama,St. Clair County,FA_Suicide,1-9,10,,01115
2020,Alabama,Shelby County,FA_Suicide,18,8,,01117
2020,Alabama,Sumter County,FA_Suicide,1-9,9.800000000000001,,01119
2020,Alabama,Talladega County,FA_Suicide,1-9,9.6,,01121
2020,Alabama,Tallapoosa County,FA_Suicide,1-9,13,,01123
2020,Alabama,Tuscaloosa County,FA_Suicide,17,7.3,,01125
2020,Alabama,Walker County,FA_Suicide,1-9,11.4,,01127
2020,Alabama,Washington County,FA_Suicide,1-9,10.4,,01129
2020,Alabama,Wilcox County,FA_Suicide,0,0,,01131
2020,Alabama,Winston County,FA_Suicide,1-9,14.2,,01133
2020,Alaska,Aleutians East Borough,FA_Suicide,0,0,,02013
2020,Alaska,Aleutians West Census Area,FA_Suicide,0,0,,02016
2020,Alaska,Anchorage Municipality,FA_Suicide,46,15.8,,02020
2020,Alaska,Bethel Census Area,FA_Suicide,1-9,24.3,,02050
2020,Alaska,Bristol Bay Borough,FA_Suicide,0,0,,02060
2020,Alaska,Chugach Census Area,FA_Suicide,0,0,,02063
2020,Alaska,Copper River Census Area,FA_Suicide,0,0,,02066
2020,Alaska,Denali Borough,FA_Suicide,1-9,22.2,,02068
2020,Alaska,Dillingham Census Area,FA_Suicide,1-9,30.9,,02070
2020,Alaska,Fairbanks North Star Borough,FA_Suicide,15,15.7,,02090
2020,Alaska,Haines Borough,FA_Suicide,0,0,,02100
2020,Alaska,Hoonah-Angoon Census Area,FA_Suicide,0,0,,02105
2020,Alaska,Juneau City and Borough,FA_Suicide,1-9,6.1,,02110
2020,Alaska,Kenai Peninsula Borough,FA_Suicide,11,18.7,,02122
2020,Alaska,Ketchikan Gateway Borough,FA_Suicide,1-9,7.2,,02130
2020,Alaska,Kodiak Island Borough,FA_Suicide,1-9,-999,,02150
2020,Alaska,Kusilvak Census Area,FA_Suicide,0,0,,02158
2020,Alaska,Lake and Peninsula Borough,FA_Suicide,0,0,,02164
2020,Alaska,Matanuska-Susitna Borough,FA_Suicide,25,23.3,,02170
2020,Alaska,Nome Census Area,FA_Suicide,1-9,32.7,,02180
2020,Alaska,North Slope Borough,FA_Suicide,1-9,22.2,,02185
2020,Alaska,Northwest Arctic Borough,FA_Suicide,1-9,25.5,,02188
2020,Alaska,Petersburg Borough,FA_Suicide,0,0,,02195
2020,Alaska,Prince of Wales-Hyder Census Area,FA_Suicide,0,0,,02198
2020,Alaska,Sitka City and Borough,FA_Suicide,1-9,-999,,02220
2020,Alaska,Skagway Municipality,FA_Suicide,0,0,,02230
2020,Alaska,Southeast Fairbanks Census Area,FA_Suicide,1-9,22.2,,02240
2020,Alaska,Wrangell City and Borough,FA_Suicide,0,0,,02275
2020,Alaska,Yakutat City and Borough,FA_Suicide,0,0,,02282
2020,Alaska,Yukon-Koyukuk Census Area,FA_Suicide,1-9,23.6,,02290
2020,Arizona,Apache County,FA_Suicide,1-9,13.7,,04001
2020,Arizona,Cochise County,FA_Suicide,21,16.7,,04003
2020,Arizona,Coconino County,FA_Suicide,25,17.2,,04005
2020,Arizona,Gila County,FA_Suicide,14,26.2,,04007
2020,Arizona,Graham County,FA_Suicide,1-9,-999,,04009
2020,Arizona,Greenlee County,FA_Suicide,1-9,17.1,,04011
2020,Arizona,La Paz County,FA_Suicide,1-9,-999,,04012
2020,Arizona,Maricopa County,FA_Suicide,428,9.6,,04013
2020,Arizona,Mohave County,FA_Suicide,48,22.4,,04015
2020,Arizona,Navajo County,FA_Suicide,16,15,,04017
2020,Arizona,Pima County,FA_Suicide,143,13.7,,04019
2020,Arizona,Pinal County,FA_Suicide,43,10,,04021
2020,Arizona,Santa Cruz County,FA_Suicide,1-9,7.9,,04023
2020,Arizona,Yavapai County,FA_Suicide,59,24.9,,04025
2020,Arizona,Yuma County,FA_Suicide,12,5.8,,04027
2020,Arkansas,Arkansas County,FA_Suicide,1-9,9.699999999999999,,05001
2020,Arkansas,Ashley County,FA_Suicide,1-9,11.9,,05003
2020,Arkansas,Baxter County,FA_Suicide,14,33.6,,05005
2020,Arkansas,Benton County,FA_Suicide,24,8.4,,05007
2020,Arkansas,Boone County,FA_Suicide,1-9,11,,05009
2020,Arkansas,Bradley County,FA_Suicide,1-9,13.2,,05011
2020,Arkansas,Calhoun County,FA_Suicide,1-9,12.6,,05013
2020,Arkansas,Carroll County,FA_Suicide,1-9,10.1,,05015
2020,Arkansas,Chicot County,FA_Suicide,0,0,,05017
2020,Arkansas,Clark County,FA_Suicide,1-9,12.2,,05019
2020,Arkansas,Clay County,FA_Suicide,0,0,,05021
2020,Arkansas,Cleburne County,FA_Suicide,1-9,12.4,,05023
2020,Arkansas,Cleveland County,FA_Suicide,1-9,12,,05025
2020,Arkansas,Columbia County,FA_Suicide,1-9,11.7,,05027
2020,Arkansas,Conway County,FA_Suicide,1-9,-999,,05029
2020,Arkansas,Craighead County,FA_Suicide,15,13.4,,05031
2020,Arkansas,Crawford County,FA_Suicide,10,16.6,,05033
2020,Arkansas,Crittenden County,FA_Suicide,1-9,8.6,,05035
2020,Arkansas,Cross County,FA_Suicide,1-9,11,,05037
2020,Arkansas,Dallas County,FA_Suicide,0,0,,05039
2020,Arkansas,Desha County,FA_Suicide,1-9,10.6,,05041
2020,Arkansas,Drew County,FA_Suicide,1-9,13.3,,05043
2020,Arkansas,Faulkner County,FA_Suicide,13,10.5,,05045
2020,Arkansas,Franklin County,FA_Suicide,1-9,14.7,,05047
2020,Arkansas,Fulton County,FA_Suicide,1-9,-999,,05049
2020,Arkansas,Garland County,FA_Suicide,17,17,,05051
2020,Arkansas,Grant County,FA_Suicide,0,0,,05053
2020,Arkansas,Greene County,FA_Suicide,1-9,9.300000000000001,,05055
2020,Arkansas,Hempstead County,FA_Suicide,1-9,-999,,05057
2020,Arkansas,Hot Spring County,FA_Suicide,1-9,12.5,,05059
2020,Arkansas,Howard County,FA_Suicide,1-9,15.4,,05061
2020,Arkansas,Independence County,FA_Suicide,1-9,-999,,05063
2020,Arkansas,Izard County,FA_Suicide,1-9,16.8,,05065
2020,Arkansas,Jackson County,FA_Suicide,1-9,11.7,,05067
2020,Arkansas,Jefferson County,FA_Suicide,1-9,9.4,,05069
2020,Arkansas,Johnson County,FA_Suicide,1-9,12.7,,05071
2020,Arkansas,Lafayette County,FA_Suicide,0,0,,05073
2020,Arkansas,Lawrence County,FA_Suicide,1-9,14,,05075
2020,Arkansas,Lee County,FA_Suicide,0,0,,05077
2020,Arkansas,Lincoln County,FA_Suicide,0,0,,05079
2020,Arkansas,Little River County,FA_Suicide,1-9,16.2,,05081
2020,Arkansas,Logan County,FA_Suicide,1-9,13.6,,05083
2020,Arkansas,Lonoke County,FA_Suicide,1-9,9.699999999999999,,05085
2020,Arkansas,Madison County,FA_Suicide,1-9,13,,05087
2020,Arkansas,Marion County,FA_Suicide,1-9,13.8,,05089
2020,Arkansas,Miller County,FA_Suicide,1-9,11.9,,05091
2020,Arkansas,Mississippi County,FA_Suicide,1-9,10.2,,05093
2020,Arkansas,Monroe County,FA_Suicide,1-9,10,,05095
2020,Arkansas,Montgomery County,FA_Suicide,1-9,15.4,,05097
2020,Arkansas,Nevada County,FA_Suicide,1-9,12.2,,05099
2020,Arkansas,Newton County,FA_Suicide,0,0,,05101
2020,Arkansas,Ouachita County,FA_Suicide,1-9,-999,,05103
2020,Arkansas,Perry County,FA_Suicide,1-9,13,,05105
2020,Arkansas,Phillips County,FA_Suicide,1-9,-999,,05107
2020,Arkansas,Pike County,FA_Suicide,1-9,15,,05109
2020,Arkansas,Poinsett County,FA_Suicide,1-9,10.2,,05111
2020,Arkansas,Polk County,FA_Suicide,1-9,14.9,,05113
2020,Arkansas,Pope County,FA_Suicide,1-9,12.7,,05115
2020,Arkansas,Prairie County,FA_Suicide,1-9,10.7,,05117
2020,Arkansas,Pulaski County,FA_Suicide,43,10.8,,05119
2020,Arkansas,Randolph County,FA_Suicide,1-9,-999,,05121
2020,Arkansas,St. Francis County,FA_Suicide,1-9,9,,05123
2020,Arkansas,Saline County,FA_Suicide,18,14.5,,05125
2020,Arkansas,Scott County,FA_Suicide,1-9,14.8,,05127
2020,Arkansas,Searcy County,FA_Suicide,1-9,13.4,,05129
2020,Arkansas,Sebastian County,FA_Suicide,16,12.5,,05131
2020,Arkansas,Sevier County,FA_Suicide,1-9,-999,,05133
2020,Arkansas,Sharp County,FA_Suicide,1-9,15,,05135
2020,Arkansas,Stone County,FA_Suicide,0,0,,05137
2020,Arkansas,Union County,FA_Suicide,1-9,13.9,,05139
2020,Arkansas,Van Buren County,FA_Suicide,1-9,13.9,,05141
2020,Arkansas,Washington County,FA_Suicide,28,11.3,,05143
2020,Arkansas,White County,FA_Suicide,13,16.9,,05145
2020,Arkansas,Woodruff County,FA_Suicide,1-9,11,,05147
2020,Arkansas,Yell County,FA_Suicide,1-9,13.8,,05149
2020,California,Alameda County,FA_Suicide,38,2.3,,06001
2020,California,Alpine County,FA_Suicide,0,0,,06003
2020,California,Amador County,FA_Suicide,1-9,-999,,06005
2020,California,Butte County,FA_Suicide,19,9,,06007
2020,California,Calaveras County,FA_Suicide,1-9,-999,,06009
2020,California,Colusa County,FA_Suicide,0,0,,06011
2020,California,Contra Costa County,FA_Suicide,38,3.3,,06013
2020,California,Del Norte County,FA_Suicide,1-9,15.6,,06015
2020,California,El Dorado County,FA_Suicide,14,7.3,,06017
2020,California,Fresno County,FA_Suicide,41,4.1,,06019
2020,California,Glenn County,FA_Suicide,1-9,8.699999999999999,,06021
2020,California,Humboldt County,FA_Suicide,10,7.3,,06023
2020,California,Imperial County,FA_Suicide,1-9,4.1,,06025
2020,California,Inyo County,FA_Suicide,1-9,6.9,,06027
2020,California,Kern County,FA_Suicide,51,5.6,,06029
2020,California,Kings County,FA_Suicide,1-9,4.6,,06031
2020,California,Lake County,FA_Suicide,1-9,6.2,,06033
2020,California,Lassen County,FA_Suicide,1-9,10.1,,06035
2020,California,Los Angeles County,FA_Suicide,274,2.7,,06037
2020,California,Madera County,FA_Suicide,10,6.4,,06039
2020,California,Marin County,FA_Suicide,10,3.8,,06041
2020,California,Mariposa County,FA_Suicide,1-9,-999,,06043
2020,California,Mendocino County,FA_Suicide,10,10.9,,06045
2020,California,Merced County,FA_Suicide,10,3.5,,06047
2020,California,Modoc County,FA_Suicide,0,0,,06049
2020,California,Mono County,FA_Suicide,0,0,,06051
2020,California,Monterey County,FA_Suicide,18,4.1,,06053
2020,California,Napa County,FA_Suicide,1-9,4.9,,06055
2020,California,Nevada County,FA_Suicide,14,13.7,,06057
2020,California,Orange County,FA_Suicide,95,3,,06059
2020,California,Placer County,FA_Suicide,37,9.1,,06061
2020,California,Plumas County,FA_Suicide,0,0,,06063
2020,California,Riverside County,FA_Suicide,112,4.6,,06065
2020,California,Sacramento County,FA_Suicide,79,5,,06067
2020,California,San Benito County,FA_Suicide,1-9,3.6,,06069
2020,California,San Bernardino County,FA_Suicide,102,4.7,,06071
2020,California,San Diego County,FA_Suicide,149,4.5,,06073
2020,California,San Francisco County,FA_Suicide,10,1.1,,06075
2020,California,San Joaquin County,FA_Suicide,45,5.8,,06077
2020,California,San Luis Obispo County,FA_Suicide,17,6,,06079
2020,California,San Mateo County,FA_Suicide,23,3,,06081
2020,California,Santa Barbara County,FA_Suicide,12,2.7,,06083
2020,California,Santa Clara County,FA_Suicide,58,3,,06085
2020,California,Santa Cruz County,FA_Suicide,1-9,3.1,,06087
2020,California,Shasta County,FA_Suicide,16,8.800000000000001,,06089
2020,California,Sierra County,FA_Suicide,1-9,10.7,,06091
2020,California,Siskiyou County,FA_Suicide,10,22.7,,06093
2020,California,Solano County,FA_Suicide,23,5.1,,06095
2020,California,Sonoma County,FA_Suicide,30,6.1,,06097
2020,California,Stanislaus County,FA_Suicide,27,4.9,,06099
2020,California,Sutter County,FA_Suicide,1-9,6.8,,06101
2020,California,Tehama County,FA_Suicide,1-9,9.4,,06103
2020,California,Trinity County,FA_Suicide,1-9,14.1,,06105
2020,California,Tulare County,FA_Suicide,13,2.7,,06107
2020,California,Tuolumne County,FA_Suicide,1-9,9.4,,06109
2020,California,Ventura County,FA_Suicide,28,3.3,,06111
2020,California,Yolo County,FA_Suicide,1-9,4.6,,06113
2020,California,Yuba County,FA_Suicide,1-9,9.199999999999999,,06115
2020,Colorado,Adams County,FA_Suicide,47,9,,08001
2020,Colorado,Alamosa County,FA_Suicide,0,0,,08003
2020,Colorado,Arapahoe County,FA_Suicide,58,8.9,,08005
2020,Colorado,Archuleta County,FA_Suicide,1-9,14.8,,08007
2020,Colorado,Baca County,FA_Suicide,0,0,,08009
2020,Colorado,Bent County,FA_Suicide,1-9,13.3,,08011
2020,Colorado,Boulder County,FA_Suicide,32,9.699999999999999,,08013
2020,Colorado,Broomfield County,FA_Suicide,1-9,6.7,,08014
2020,Colorado,Chaffee County,FA_Suicide,1-9,20.2,,08015
2020,Colorado,Cheyenne County,FA_Suicide,1-9,14.9,,08017
2020,Colorado,Clear Creek County,FA_Suicide,0,0,,08019
2020,Colorado,Conejos County,FA_Suicide,1-9,13.9,,08021
2020,Colorado,Costilla County,FA_Suicide,0,0,,08023
2020,Colorado,Crowley County,FA_Suicide,0,0,,08025
2020,Colorado,Custer County,FA_Suicide,1-9,18.4,,08027
2020,Colorado,Delta County,FA_Suicide,1-9,19,,08029
2020,Colorado,Denver County,FA_Suicide,57,7.9,,08031
2020,Colorado,Dolores County,FA_Suicide,0,0,,08033
2020,Colorado,Douglas County,FA_Suicide,25,6.9,,08035
2020,Colorado,Eagle County,FA_Suicide,1-9,13,,08037
2020,Colorado,Elbert County,FA_Suicide,1-9,13.9,,08039
2020,Colorado,El Paso County,FA_Suicide,109,14.9,,08041
2020,Colorado,Fremont County,FA_Suicide,13,26.6,,08043
2020,Colorado,Garfield County,FA_Suicide,1-9,11.5,,08045
2020,Colorado,Gilpin County,FA_Suicide,0,0,,08047
2020,Colorado,Grand County,FA_Suicide,1-9,11.9,,08049
2020,Colorado,Gunnison County,FA_Suicide,1-9,-999,,08051
2020,Colorado,Hinsdale County,FA_Suicide,0,0,,08053
2020,Colorado,Huerfano County,FA_Suicide,1-9,17.6,,08055
2020,Colorado,Jackson County,FA_Suicide,0,0,,08057
2020,Colorado,Jefferson County,FA_Suicide,55,9.4,,08059
2020,Colorado,Kiowa County,FA_Suicide,0,0,,08061
2020,Colorado,Kit Carson County,FA_Suicide,1-9,15.7,,08063
2020,Colorado,Lake County,FA_Suicide,1-9,16.2,,08065
2020,Colorado,La Plata County,FA_Suicide,11,19.8,,08067
2020,Colorado,Larimer County,FA_Suicide,39,10.8,,08069
2020,Colorado,Las Animas County,FA_Suicide,1-9,14.2,,08071
2020,Colorado,Lincoln County,FA_Suicide,1-9,13.9,,08073
2020,Colorado,Logan County,FA_Suicide,1-9,13.9,,08075
2020,Colorado,Mesa County,FA_Suicide,20,12.8,,08077
2020,Colorado,Mineral County,FA_Suicide,0,0,,08079
2020,Colorado,Moffat County,FA_Suicide,1-9,16.8,,08081
2020,Colorado,Montezuma County,FA_Suicide,1-9,16.9,,08083
2020,Colorado,Montrose County,FA_Suicide,1-9,16.1,,08085
2020,Colorado,Morgan County,FA_Suicide,1-9,12.8,,08087
2020,Colorado,Otero County,FA_Suicide,1-9,-999,,08089
2020,Colorado,Ouray County,FA_Suicide,0,0,,08091
2020,Colorado,Park County,FA_Suicide,1-9,18,,08093
2020,Colorado,Phillips County,FA_Suicide,1-9,15.6,,08095
2020,Colorado,Pitkin County,FA_Suicide,1-9,14.1,,08097
2020,Colorado,Prowers County,FA_Suicide,1-9,12.4,,08099
2020,Colorado,Pueblo County,FA_Suicide,35,20.8,,08101
2020,Colorado,Rio Blanco County,FA_Suicide,0,0,,08103
2020,Colorado,Rio Grande County,FA_Suicide,1-9,16.1,,08105
2020,Colorado,Routt County,FA_Suicide,1-9,14.2,,08107
2020,Colorado,Saguache County,FA_Suicide,1-9,16.6,,08109
2020,Colorado,San Juan County,FA_Suicide,1-9,16.8,,08111
2020,Colorado,San Miguel County,FA_Suicide,1-9,15.1,,08113
2020,Colorado,Sedgwick County,FA_Suicide,0,0,,08115
2020,Colorado,Summit County,FA_Suicide,1-9,12.7,,08117
2020,Colorado,Teller County,FA_Suicide,12,48.5,,08119
2020,Colorado,Washington County,FA_Suicide,1-9,13.3,,08121
2020,Colorado,Weld County,FA_Suicide,33,10,,08123
2020,Colorado,Yuma County,FA_Suicide,0,0,,08125
2020,Connecticut,Fairfield County,FA_Suicide,23,2.4,,09001
2020,Connecticut,Hartford County,FA_Suicide,28,3.1,,09003
2020,Connecticut,Litchfield County,FA_Suicide,1-9,3.3,,09005
2020,Connecticut,Middlesex County,FA_Suicide,1-9,3,,09007
2020,Connecticut,New Haven County,FA_Suicide,20,2.3,,09009
2020,Connecticut,New London County,FA_Suicide,12,4.5,,09011
2020,Connecticut,Tolland County,FA_Suicide,1-9,3.6,,09013
2020,Connecticut,Windham County,FA_Suicide,1-9,3.5,,09015
2020,Delaware,Kent County,FA_Suicide,11,6,,10001
2020,Delaware,New Castle County,FA_Suicide,29,5.1,,10003
2020,Delaware,Sussex County,FA_Suicide,18,7.5,,10005
2020,District of Columbia,District of Columbia,FA_Suicide,1-9,-999,,11001
2020,Florida,Alachua County,FA_Suicide,17,6.1,,12001
2020,Florida,Baker County,FA_Suicide,1-9,9.4,,12003
2020,Florida,Bay County,FA_Suicide,23,13.2,,12005
2020,Florida,Bradford County,FA_Suicide,1-9,9.699999999999999,,12007
2020,Florida,Brevard County,FA_Suicide,76,12.5,,12009
2020,Florida,Broward County,FA_Suicide,114,5.9,,12011
2020,Florida,Calhoun County,FA_Suicide,0,0,,12013
2020,Florida,Charlotte County,FA_Suicide,24,12.8,,12015
2020,Florida,Citrus County,FA_Suicide,29,18.8,,12017
2020,Florida,Clay County,FA_Suicide,20,9.1,,12019
2020,Florida,Collier County,FA_Suicide,34,9,,12021
2020,Florida,Columbia County,FA_Suicide,1-9,9.5,,12023
2020,Florida,DeSoto County,FA_Suicide,1-9,8,,12027
2020,Florida,Dixie County,FA_Suicide,1-9,10.8,,12029
2020,Florida,Duval County,FA_Suicide,97,9.699999999999999,,12031
2020,Florida,Escambia County,FA_Suicide,33,10.2,,12033
2020,Florida,Flagler County,FA_Suicide,15,12.9,,12035
2020,Florida,Franklin County,FA_Suicide,0,0,,12037
2020,Florida,Gadsden County,FA_Suicide,1-9,8.6,,12039
2020,Florida,Gilchrist County,FA_Suicide,1-9,11.5,,12041
2020,Florida,Glades County,FA_Suicide,1-9,7.9,,12043
2020,Florida,Gulf County,FA_Suicide,1-9,9.9,,12045
2020,Florida,Hamilton County,FA_Suicide,1-9,11.3,,12047
2020,Florida,Hardee County,FA_Suicide,1-9,7.3,,12049
2020,Florida,Hendry County,FA_Suicide,1-9,7.6,,12051
2020,Florida,Hernando County,FA_Suicide,25,12.8,,12053
2020,Florida,Highlands County,FA_Suicide,10,9.9,,12055
2020,Florida,Hillsborough County,FA_Suicide,112,7.6,,12057
2020,Florida,Holmes County,FA_Suicide,1-9,9.5,,12059
2020,Florida,Indian River County,FA_Suicide,15,9.300000000000001,,12061
2020,Florida,Jackson County,FA_Suicide,1-9,9.300000000000001,,12063
2020,Florida,Jefferson County,FA_Suicide,1-9,11.3,,12065
2020,Florida,Lafayette County,FA_Suicide,0,0,,12067
2020,Florida,Lake County,FA_Suicide,48,12.4,,12069
2020,Florida,Lee County,FA_Suicide,72,9.4,,12071
2020,Florida,Leon County,FA_Suicide,29,9.9,,12073
2020,Florida,Levy County,FA_Suicide,1-9,10.7,,12075
2020,Florida,Liberty County,FA_Suicide,1-9,9.199999999999999,,12077
2020,Florida,Madison County,FA_Suicide,1-9,10.4,,12079
2020,Florida,Manatee County,FA_Suicide,38,9.5,,12081
2020,Florida,Marion County,FA_Suicide,49,13,,12083
2020,Florida,Martin County,FA_Suicide,12,7.6,,12085
2020,Florida,Miami-Dade County,FA_Suicide,104,3.9,,12086
2020,Florida,Monroe County,FA_Suicide,11,13.3,,12087
2020,Florida,Nassau County,FA_Suicide,10,11,,12089
2020,Florida,Okaloosa County,FA_Suicide,25,11.8,,12091
2020,Florida,Okeechobee County,FA_Suicide,1-9,7.3,,12093
2020,Florida,Orange County,FA_Suicide,68,4.7,,12095
2020,Florida,Osceola County,FA_Suicide,18,4.6,,12097
2020,Florida,Palm Beach County,FA_Suicide,93,6.2,,12099
2020,Florida,Pasco County,FA_Suicide,53,9.4,,12101
2020,Florida,Pinellas County,FA_Suicide,89,9.300000000000001,,12103
2020,Florida,Polk County,FA_Suicide,49,6.7,,12105
2020,Florida,Putnam County,FA_Suicide,14,19.1,,12107
2020,Florida,St. Johns County,FA_Suicide,16,5.8,,12109
2020,Florida,St. Lucie County,FA_Suicide,26,7.8,,12111
2020,Florida,Santa Rosa County,FA_Suicide,31,16.4,,12113
2020,Florida,Sarasota County,FA_Suicide,37,8.5,,12115
2020,Florida,Seminole County,FA_Suicide,39,8.300000000000001,,12117
2020,Florida,Sumter County,FA_Suicide,12,9.199999999999999,,12119
2020,Florida,Suwannee County,FA_Suicide,1-9,12,,12121
2020,Florida,Taylor County,FA_Suicide,1-9,10.3,,12123
2020,Florida,Union County,FA_Suicide,1-9,9.6,,12125
2020,Florida,Volusia County,FA_Suicide,68,12.2,,12127
2020,Florida,Wakulla County,FA_Suicide,1-9,9.199999999999999,,12129
2020,Florida,Walton County,FA_Suicide,1-9,9.6,,12131
2020,Florida,Washington County,FA_Suicide,1-9,12,,12133
2020,Georgia,Appling County,FA_Suicide,1-9,10.1,,13001
2020,Georgia,Atkinson County,FA_Suicide,1-9,9.4,,13003
2020,Georgia,Bacon County,FA_Suicide,1-9,11,,13005
2020,Georgia,Baker County,FA_Suicide,0,0,,13007
2020,Georgia,Baldwin County,FA_Suicide,1-9,8.9,,13009
2020,Georgia,Banks County,FA_Suicide,1-9,10.9,,13011
2020,Georgia,Barrow County,FA_Suicide,1-9,6.6,,13013
2020,Georgia,Bartow County,FA_Suicide,1-9,9.1,,13015
2020,Georgia,Ben Hill County,FA_Suicide,1-9,9.6,,13017
2020,Georgia,Berrien County,FA_Suicide,1-9,8.699999999999999,,13019
2020,Georgia,Bibb County,FA_Suicide,15,9.6,,13021
2020,Georgia,Bleckley County,FA_Suicide,0,0,,13023
2020,Georgia,Brantley County,FA_Suicide,1-9,13.1,,13025
2020,Georgia,Brooks County,FA_Suicide,1-9,10.6,,13027
2020,Georgia,Bryan County,FA_Suicide,1-9,13.2,,13029
2020,Georgia,Bulloch County,FA_Suicide,1-9,9.199999999999999,,13031
2020,Georgia,Burke County,FA_Suicide,1-9,10.1,,13033
2020,Georgia,Butts County,FA_Suicide,1-9,14.8,,13035
2020,Georgia,Calhoun County,FA_Suicide,0,0,,13037
2020,Georgia,Camden County,FA_Suicide,1-9,11.6,,13039
